game_id,season,season_type,week,start_date,home_team_id,home_team,away_team_id,away_team,provider,spread,spread_open,over_under,over_under_open,home_moneyline,away_moneyline
401411101,2022,regular,1,2022-09-06 00:00:00+00:00,59,Georgia Tech,228,Clemson,teamrankings,24.5,,51,,,
401411101,2022,regular,1,2022-09-06 00:00:00+00:00,59,Georgia Tech,228,Clemson,consensus,24.5,,51.5,,,
401411101,2022,regular,1,2022-09-06 00:00:00+00:00,59,Georgia Tech,228,Clemson,William Hill (New Jersey),24,,51.5,,,
401411101,2022,regular,1,2022-09-06 00:00:00+00:00,59,Georgia Tech,228,Clemson,Bovada,24.5,21,51.5,51,950,-2000
401423155,2022,regular,7,2022-10-15 18:00:00+00:00,2900,St. Thomas (MN),2181,Drake,consensus,-16.5,,45,,,
401423155,2022,regular,7,2022-10-15 18:00:00+00:00,2900,St. Thomas (MN),2181,Drake,William Hill (New Jersey),-16.5,,45,,,
401423453,2022,regular,7,2022-10-15 19:00:00+00:00,2011,Alabama State,2400,Mississippi Valley State,William Hill (New Jersey),-18,,37.5,,,
401418832,2022,regular,7,2022-10-15 19:00:00+00:00,2287,Illinois State,233,South Dakota,consensus,1.5,,40,,,
401418832,2022,regular,7,2022-10-15 19:00:00+00:00,2287,Illinois State,233,South Dakota,William Hill (New Jersey),1.5,,40,,,
401418840,2022,regular,7,2022-10-15 18:00:00+00:00,2754,Youngstown State,282,Indiana State,consensus,-12,,48,,,
401418840,2022,regular,7,2022-10-15 18:00:00+00:00,2754,Youngstown State,282,Indiana State,William Hill (New Jersey),-12.5,,48,,,
401425519,2022,regular,7,2022-10-15 19:00:00+00:00,79,Southern Illinois,2710,Western Illinois,William Hill (New Jersey),-25,,59.5,,,
401420834,2022,regular,7,2022-10-15 19:30:00+00:00,2449,North Dakota State,2571,South Dakota State,consensus,-4,,46,,,
401420834,2022,regular,7,2022-10-15 19:30:00+00:00,2449,North Dakota State,2571,South Dakota State,William Hill (New Jersey),-4,,46,,,
401421113,2022,regular,7,2022-10-15 18:00:00+00:00,2674,Valparaiso,2086,Butler,consensus,-10.5,,48.5,,,
401421113,2022,regular,7,2022-10-15 18:00:00+00:00,2674,Valparaiso,2086,Butler,William Hill (New Jersey),-10.5,,49.5,,,
401421160,2022,regular,7,2022-10-15 18:00:00+00:00,231,Furman,2717,Western Carolina,consensus,-9.5,,58.5,,,
401421160,2022,regular,7,2022-10-15 18:00:00+00:00,231,Furman,2717,Western Carolina,William Hill (New Jersey),-9.5,,58.5,,,
401404081,2022,regular,4,2022-09-25 00:00:00+00:00,201,Oklahoma,2306,Kansas State,teamrankings,-13.5,,53,,,
401404081,2022,regular,4,2022-09-25 00:00:00+00:00,201,Oklahoma,2306,Kansas State,consensus,-13.5,,53,,,
401404081,2022,regular,4,2022-09-25 00:00:00+00:00,201,Oklahoma,2306,Kansas State,William Hill (New Jersey),-13.5,,53,,,
