game_id,season,season_type,week,start_date,home_team_id,home_team,away_team_id,away_team,provider,spread,spread_open,over_under,over_under_open,home_moneyline,away_moneyline
401237129,2020,regular,11,2020-11-15 00:00:00+00:00,57,Florida,8,Arkansas,teamrankings,-17,,61.5,,,
401237129,2020,regular,11,2020-11-15 00:00:00+00:00,57,Florida,8,Arkansas,numberfire,-16.5,,61.5,,,
401237129,2020,regular,11,2020-11-15 00:00:00+00:00,57,Florida,8,Arkansas,consensus,-17,,62,,,
401237129,2020,regular,11,2020-11-15 00:00:00+00:00,57,Florida,8,Arkansas,Caesars,-17,,61.5,,,
401237129,2020,regular,11,2020-11-15 00:00:00+00:00,57,Florida,8,Arkansas,Bovada,-17,,62,,,
401249018,2020,regular,12,2020-11-21 02:30:00+00:00,2005,Air Force,167,New Mexico,numberfire,-9.5,,56.5,,,
401249018,2020,regular,12,2020-11-21 02:30:00+00:00,2005,Air Force,167,New Mexico,consensus,-8,,55.5,,,
401249018,2020,regular,12,2020-11-21 02:30:00+00:00,2005,Air Force,167,New Mexico,Caesars,-8,,55.5,,,
401249018,2020,regular,12,2020-11-21 02:30:00+00:00,2005,Air Force,167,New Mexico,teamrankings,-8.5,,56.5,,,
401249018,2020,regular,12,2020-11-21 02:30:00+00:00,2005,Air Force,167,New Mexico,Bovada,-8,,55,,,
401237135,2020,regular,12,2020-11-21 21:00:00+00:00,333,Alabama,96,Kentucky,teamrankings,-31.5,,57.5,,,
401237135,2020,regular,12,2020-11-21 21:00:00+00:00,333,Alabama,96,Kentucky,numberfire,-31.5,,57.5,,,
401237135,2020,regular,12,2020-11-21 21:00:00+00:00,333,Alabama,96,Kentucky,consensus,-31.5,,57.5,,,
401237135,2020,regular,12,2020-11-21 21:00:00+00:00,333,Alabama,96,Kentucky,Caesars,-32,,58,,,
401237135,2020,regular,12,2020-11-21 21:00:00+00:00,333,Alabama,96,Kentucky,Bovada,-31.5,,57.5,,,
401247326,2020,regular,12,2020-11-21 17:00:00+00:00,194,Ohio State,84,Indiana,teamrankings,-21.5,,66.5,,,
401247326,2020,regular,12,2020-11-21 17:00:00+00:00,194,Ohio State,84,Indiana,numberfire,-21.5,,67.5,,,
401247326,2020,regular,12,2020-11-21 17:00:00+00:00,194,Ohio State,84,Indiana,consensus,-21,,67.5,,,
401247326,2020,regular,12,2020-11-21 17:00:00+00:00,194,Ohio State,84,Indiana,Caesars,-21,,67.5,,,
401247326,2020,regular,12,2020-11-21 17:00:00+00:00,194,Ohio State,84,Indiana,Bovada,-21,,67,,,
401237136,2020,regular,12,2020-11-21 17:00:00+00:00,8,Arkansas,99,LSU,teamrankings,1.5,,64.5,,,
401237136,2020,regular,12,2020-11-21 17:00:00+00:00,8,Arkansas,99,LSU,numberfire,1.5,,65.5,,,
401237136,2020,regular,12,2020-11-21 17:00:00+00:00,8,Arkansas,99,LSU,consensus,1.5,,65,,,
401237136,2020,regular,12,2020-11-21 17:00:00+00:00,8,Arkansas,99,LSU,Caesars,1,,65,,,
401237136,2020,regular,12,2020-11-21 17:00:00+00:00,8,Arkansas,99,LSU,Bovada,1.5,,65,,,
401247314,2020,regular,11,2020-11-14 18:00:00+00:00,164,Rutgers,356,Illinois,teamrankings,-5.5,,51.5,,,
401247314,2020,regular,11,2020-11-14 18:00:00+00:00,164,Rutgers,356,Illinois,numberfire,-4.5,,51.5,,,
401247314,2020,regular,11,2020-11-14 18:00:00+00:00,164,Rutgers,356,Illinois,consensus,-5.5,,51.5,,,
401247314,2020,regular,11,2020-11-14 18:00:00+00:00,164,Rutgers,356,Illinois,Bovada,-5.5,,51.5,,,
401249410,2020,regular,12,2020-11-22 03:30:00+00:00,254,Utah,30,USC,teamrankings,2.5,,57.5,,,
401249410,2020,regular,12,2020-11-22 03:30:00+00:00,254,Utah,30,USC,numberfire,2.5,,57.5,,,
401249410,2020,regular,12,2020-11-22 03:30:00+00:00,254,Utah,30,USC,consensus,-1,,59,,,
401249410,2020,regular,12,2020-11-22 03:30:00+00:00,254,Utah,30,USC,Caesars,1,,59,,,
401249410,2020,regular,12,2020-11-22 03:30:00+00:00,254,Utah,30,USC,Bovada,1,,59,,,
401249415,2020,regular,12,2020-11-21 20:30:00+00:00,2483,Oregon,26,UCLA,teamrankings,-18.5,,61.5,,,
401249415,2020,regular,12,2020-11-21 20:30:00+00:00,2483,Oregon,26,UCLA,numberfire,-17.5,,61.5,,,
401249415,2020,regular,12,2020-11-21 20:30:00+00:00,2483,Oregon,26,UCLA,consensus,-17.5,,61.5,,,
401249415,2020,regular,12,2020-11-21 20:30:00+00:00,2483,Oregon,26,UCLA,Caesars,-17.5,,61.5,,,
401249415,2020,regular,12,2020-11-21 20:30:00+00:00,2483,Oregon,26,UCLA,Bovada,-18.5,,62,,,
