game_id,season,season_type,week,start_date,home_team_id,home_team,away_team_id,away_team,spread_provider_count,consensus_spread,spread_mean,spread_median,spread_min,spread_max,spread_range,spread_stddev,spread_open_provider_count,consensus_spread_open,spread_open_mean,spread_open_median,spread_open_min,spread_open_max,spread_open_range,spread_open_stddev,total_provider_count,consensus_total,total_mean,total_median,total_min,total_max,total_range,total_stddev,total_open_provider_count,consensus_total_open,total_open_mean,total_open_median,total_open_min,total_open_max,total_open_range,total_open_stddev
401282050,2021,regular,1,2021-09-01 23:30:00+00:00,55,Jacksonville State,5,UAB,3,16.0,16.166666666666668,16.0,16.0,16.5,0.5,0.28867513459481287,1,16.5,16.5,16.5,16.5,16.5,0.0,0.0,3,52.0,52.0,52.0,52.0,52.0,0.0,0.0,1,51.5,51.5,51.5,51.5,51.5,0.0,0.0
401282051,2021,regular,1,2021-09-03 00:05:00+00:00,2229,Florida International,2341,Long Island University,2,-35.0,-35.0,-35.0,-35.0,-35.0,0.0,0.0,1,-33.5,-33.5,-33.5,-33.5,-33.5,0.0,0.0,2,49.0,49.0,49.0,49.0,49.0,0.0,0.0,1,49.5,49.5,49.5,49.5,49.5,0.0,0.0
401282052,2021,regular,1,2021-09-03 23:00:00+00:00,2429,Charlotte,150,Duke,5,6.5,6.4,6.5,6.0,6.5,0.5,0.22360679774997896,1,7.5,7.5,7.5,7.5,7.5,0.0,0.0,5,60.0,60.0,60.0,59.5,60.5,1.0,0.3535533905932738,1,60.0,60.0,60.0,60.0,60.0,0.0,0.0
401282053,2021,regular,1,2021-09-05 00:00:00+00:00,245,Texas A&M,2309,Kent State,5,-29.5,-29.5,-29.5,-29.5,-29.5,0.0,0.0,1,-28.5,-28.5,-28.5,-28.5,-28.5,0.0,0.0,5,67.0,66.7,67.0,66.0,67.5,1.5,0.6708203932499369,1,66.0,66.0,66.0,66.0,66.0,0.0,0.0
401282054,2021,regular,1,2021-09-05 00:00:00+00:00,238,Vanderbilt,2193,East Tennessee State,3,-21.0,-21.0,-21.0,-21.0,-21.0,0.0,0.0,1,-21.0,-21.0,-21.0,-21.0,-21.0,0.0,0.0,3,45.0,45.0,45.0,45.0,45.0,0.0,0.0,1,44.5,44.5,44.5,44.5,44.5,0.0,0.0
401282055,2021,regular,1,2021-09-07 00:00:00+00:00,145,Ole Miss,97,Louisville,5,-9.0,-8.9,-9.0,-9.0,-8.5,0.5,0.22360679774997896,1,-7.5,-7.5,-7.5,-7.5,-7.5,0.0,0.0,5,74.5,74.3,74.5,74.0,74.5,0.5,0.27386127875258304,1,75.0,75.0,75.0,75.0,75.0,0.0,0.0
401282056,2021,regular,2,2021-09-11 20:00:00+00:00,333,Alabama,2382,Mercer,1,-54.0,-54.0,-54.0,-54.0,-54.0,0.0,0.0,1,-54.0,-54.0,-54.0,-54.0,-54.0,0.0,0.0,1,60.5,60.5,60.5,60.5,60.5,0.0,0.0,1,60.0,60.0,60.0,60.0,60.0,0.0,0.0
401282057,2021,regular,2,2021-09-11 23:00:00+00:00,8,Arkansas,251,Texas,5,6.0,6.1,6.0,5.5,7.0,1.5,0.5477225575051661,1,6.0,6.0,6.0,6.0,6.0,0.0,0.0,5,57.5,57.3,57.5,56.5,57.5,1.0,0.4472135954999579,1,58.5,58.5,58.5,58.5,58.5,0.0,0.0
401282058,2021,regular,2,2021-09-11 16:00:00+00:00,2,Auburn,2011,Alabama State,3,-49.5,-49.5,-49.5,-49.5,-49.5,0.0,0.0,1,-49.5,-49.5,-49.5,-49.5,-49.5,0.0,0.0,3,60.0,60.333333333333336,60.0,60.0,61.0,1.0,0.5773502691896257,1,60.0,60.0,60.0,60.0,60.0,0.0,0.0
401282059,2021,regular,2,2021-09-11 17:00:00+00:00,58,South Florida,57,Florida,5,29.0,28.8,29.0,28.5,29.0,0.5,0.27386127875258304,1,29.0,29.0,29.0,29.0,29.0,0.0,0.0,5,57.0,57.2,57.0,56.5,58.0,1.5,0.570087712549569,1,56.5,56.5,56.5,56.5,56.5,0.0,0.0
401282060,2021,regular,2,2021-09-11 19:30:00+00:00,61,Georgia,5,UAB,5,-22.5,-22.7,-22.5,-23.5,-22.5,1.0,0.4472135954999579,1,-27.0,-27.0,-27.0,-27.0,-27.0,0.0,0.0,5,44.0,43.9,44.0,43.5,44.0,0.5,0.22360679774997896,1,44.5,44.5,44.5,44.5,44.5,0.0,0.0
401282061,2021,regular,2,2021-09-11 23:30:00+00:00,96,Kentucky,142,Missouri,5,-5.5,-5.5,-5.5,-5.5,-5.5,0.0,0.0,1,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,5,56.5,56.6,56.5,56.5,57.0,0.5,0.22360679774997896,1,53.0,53.0,53.0,53.0,53.0,0.0,0.0
401282062,2021,regular,2,2021-09-12 00:00:00+00:00,99,LSU,2377,McNeese,3,-39.0,-39.0,-39.0,-39.0,-39.0,0.0,0.0,1,-39.0,-39.0,-39.0,-39.0,-39.0,0.0,0.0,3,66.0,66.0,66.0,66.0,66.0,0.0,0.0,1,67.0,67.0,67.0,67.0,67.0,0.0,0.0
401282063,2021,regular,2,2021-09-11 23:30:00+00:00,145,Ole Miss,2046,Austin Peay,3,-37.0,-36.5,-37.0,-37.0,-35.5,1.5,0.8660254037844386,1,-34.5,-34.5,-34.5,-34.5,-34.5,0.0,0.0,3,69.5,69.5,69.5,69.5,69.5,0.0,0.0,1,69.5,69.5,69.5,69.5,69.5,0.0,0.0
401282064,2021,regular,2,2021-09-11 23:00:00+00:00,344,Mississippi State,152,NC State,5,1.5,1.4,1.5,1.0,1.5,0.5,0.22360679774997896,1,2.0,2.0,2.0,2.0,2.0,0.0,0.0,5,55.5,55.4,55.5,55.0,55.5,0.5,0.22360679774997896,1,55.5,55.5,55.5,55.5,55.5,0.0,0.0
401282065,2021,regular,2,2021-09-11 16:00:00+00:00,151,East Carolina,2579,South Carolina,5,3.0,2.8,3.0,2.5,3.0,0.5,0.27386127875258304,1,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,5,56.5,56.5,56.5,56.5,56.5,0.0,0.0,1,55.0,55.0,55.0,55.0,55.0,0.0,0.0
401282066,2021,regular,2,2021-09-11 16:00:00+00:00,2633,Tennessee,221,Pittsburgh,5,3.5,3.6,3.5,3.5,4.0,0.5,0.22360679774997896,1,2.5,2.5,2.5,2.5,2.5,0.0,0.0,5,56.0,55.9,56.0,55.5,56.0,0.5,0.22360679774997896,1,53.0,53.0,53.0,53.0,53.0,0.0,0.0
401282067,2021,regular,2,2021-09-11 19:30:00+00:00,38,Colorado,245,Texas A&M,5,17.0,17.2,17.0,17.0,17.5,0.5,0.27386127875258304,1,17.0,17.0,17.0,17.0,17.0,0.0,0.0,5,50.0,50.3,50.0,50.0,51.0,1.0,0.4472135954999579,1,52.0,52.0,52.0,52.0,52.0,0.0,0.0
401282068,2021,regular,2,2021-09-12 02:00:00+00:00,36,Colorado State,238,Vanderbilt,5,-6.5,-6.6,-6.5,-7.0,-6.5,0.5,0.22360679774997896,1,-5.5,-5.5,-5.5,-5.5,-5.5,0.0,0.0,5,52.0,51.9,52.0,51.5,52.5,1.0,0.4183300132670378,1,48.5,48.5,48.5,48.5,48.5,0.0,0.0
401282069,2021,regular,3,2021-09-18 20:00:00+00:00,8,Arkansas,290,Georgia Southern,5,-23.0,-23.1,-23.0,-23.5,-23.0,0.5,0.22360679774997896,1,-23.0,-23.0,-23.0,-23.0,-23.0,0.0,0.0,5,52.5,52.8,52.5,52.5,53.5,1.0,0.4472135954999579,1,52.5,52.5,52.5,52.5,52.5,0.0,0.0
401282070,2021,regular,3,2021-09-18 23:30:00+00:00,213,Penn State,2,Auburn,5,-4.0,-4.5,-4.0,-5.5,-4.0,1.5,0.7071067811865476,1,-6.5,-6.5,-6.5,-6.5,-6.5,0.0,0.0,5,52.5,52.7,52.5,52.5,53.0,0.5,0.27386127875258304,1,53.0,53.0,53.0,53.0,53.0,0.0,0.0
401282071,2021,regular,3,2021-09-18 19:30:00+00:00,57,Florida,333,Alabama,5,14.0,14.4,14.0,14.0,15.5,1.5,0.6519202405202649,1,15.5,15.5,15.5,15.5,15.5,0.0,0.0,5,60.0,59.7,60.0,58.5,60.5,2.0,0.758287544405155,1,57.5,57.5,57.5,57.5,57.5,0.0,0.0
401282072,2021,regular,3,2021-09-18 23:00:00+00:00,61,Georgia,2579,South Carolina,5,-31.5,-31.3,-31.5,-31.5,-30.5,1.0,0.4472135954999579,1,-30.5,-30.5,-30.5,-30.5,-30.5,0.0,0.0,5,47.5,47.7,47.5,47.5,48.5,1.0,0.4472135954999579,1,48.0,48.0,48.0,48.0,48.0,0.0,0.0
401282073,2021,regular,3,2021-09-18 16:00:00+00:00,96,Kentucky,236,Chattanooga,3,-33.5,-33.333333333333336,-33.5,-33.5,-33.0,0.5,0.28867513459481287,1,-32.0,-32.0,-32.0,-32.0,-32.0,0.0,0.0,3,48.0,47.833333333333336,48.0,47.5,48.0,0.5,0.28867513459481287,1,47.5,47.5,47.5,47.5,47.5,0.0,0.0
401282074,2021,regular,3,2021-09-18 23:30:00+00:00,99,LSU,2117,Central Michigan,5,-19.5,-19.5,-19.5,-19.5,-19.5,0.0,0.0,1,-20.5,-20.5,-20.5,-20.5,-20.5,0.0,0.0,5,60.5,60.7,60.5,60.5,61.0,0.5,0.27386127875258304,1,61.5,61.5,61.5,61.5,61.5,0.0,0.0
401282075,2021,regular,3,2021-09-19 00:00:00+00:00,145,Ole Miss,2655,Tulane,5,-14.0,-14.2,-14.0,-14.5,-14.0,0.5,0.27386127875258304,1,-14.0,-14.0,-14.0,-14.0,-14.0,0.0,0.0,5,77.0,76.5,77.0,74.5,77.0,2.5,1.118033988749895,1,73.0,73.0,73.0,73.0,73.0,0.0,0.0
401282076,2021,regular,3,2021-09-18 20:00:00+00:00,235,Memphis,344,Mississippi State,5,3.5,3.3,3.5,3.0,3.5,0.5,0.27386127875258304,1,3.0,3.0,3.0,3.0,3.0,0.0,0.0,5,63.5,63.7,63.5,63.0,64.5,1.5,0.570087712549569,1,64.0,64.0,64.0,64.0,64.0,0.0,0.0
401282077,2021,regular,3,2021-09-18 16:00:00+00:00,142,Missouri,2546,Southeast Missouri State,2,-35.0,-35.0,-35.0,-35.5,-34.5,1.0,0.7071067811865476,0,,,,,,,,2,59.0,59.0,59.0,59.0,59.0,0.0,0.0,0,,,,,,,
401282078,2021,regular,3,2021-09-18 16:00:00+00:00,2633,Tennessee,2635,Tennessee Tech,3,-38.0,-38.166666666666664,-38.0,-38.5,-38.0,0.5,0.28867513459481287,1,-40.5,-40.5,-40.5,-40.5,-40.5,0.0,0.0,3,53.0,53.0,53.0,53.0,53.0,0.0,0.0,1,51.5,51.5,51.5,51.5,51.5,0.0,0.0
401282079,2021,regular,3,2021-09-18 16:00:00+00:00,245,Texas A&M,167,New Mexico,5,-30.0,-29.9,-30.0,-30.5,-28.5,2.0,0.8215838362577492,1,-28.0,-28.0,-28.0,-28.0,-28.0,0.0,0.0,5,49.5,49.7,49.5,49.5,50.5,1.0,0.4472135954999579,1,51.0,51.0,51.0,51.0,51.0,0.0,0.0
401282080,2021,regular,3,2021-09-19 00:00:00+00:00,238,Vanderbilt,24,Stanford,5,13.0,12.4,13.0,10.5,13.0,2.5,1.08397416943394,1,11.0,11.0,11.0,11.0,11.0,0.0,0.0,5,49.0,49.0,49.0,48.5,49.5,1.0,0.3535533905932738,1,48.5,48.5,48.5,48.5,48.5,0.0,0.0
401282081,2021,regular,4,2021-09-25 23:30:00+00:00,333,Alabama,2572,Southern Miss,4,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,0.0,1,-45.0,-45.0,-45.0,-45.0,-45.0,0.0,0.0,4,57.75,57.875,57.75,57.5,58.5,1.0,0.47871355387816905,1,57.0,57.0,57.0,57.0,57.0,0.0,0.0
401282082,2021,regular,4,2021-09-25 19:30:00+00:00,8,Arkansas,245,Texas A&M,4,4.5,4.375,4.5,4.0,4.5,0.5,0.25,1,5.5,5.5,5.5,5.5,5.5,0.0,0.0,4,47.0,47.0,47.0,47.0,47.0,0.0,0.0,1,47.5,47.5,47.5,47.5,47.5,0.0,0.0
401282083,2021,regular,4,2021-09-25 20:00:00+00:00,2,Auburn,2247,Georgia State,4,-27.5,-27.5,-27.5,-27.5,-27.5,0.0,0.0,1,-27.0,-27.0,-27.0,-27.0,-27.0,0.0,0.0,4,57.5,57.375,57.5,57.0,57.5,0.5,0.25,1,57.0,57.0,57.0,57.0,57.0,0.0,0.0
401282084,2021,regular,4,2021-09-25 23:00:00+00:00,57,Florida,2633,Tennessee,4,-19.0,-19.0,-19.0,-19.0,-19.0,0.0,0.0,1,-20.0,-20.0,-20.0,-20.0,-20.0,0.0,0.0,4,64.75,64.75,64.75,64.5,65.0,0.5,0.28867513459481287,1,60.5,60.5,60.5,60.5,60.5,0.0,0.0
401282085,2021,regular,4,2021-09-25 16:00:00+00:00,344,Mississippi State,99,LSU,4,1.5,1.375,1.5,1.0,1.5,0.5,0.25,1,3.0,3.0,3.0,3.0,3.0,0.0,0.0,4,55.0,55.0,55.0,54.5,55.5,1.0,0.408248290463863,1,57.5,57.5,57.5,57.5,57.5,0.0,0.0
401282086,2021,regular,4,2021-09-25 16:00:00+00:00,103,Boston College,142,Missouri,4,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1,2.0,2.0,2.0,2.0,2.0,0.0,0.0,4,58.0,58.125,58.0,58.0,58.5,0.5,0.25,1,59.0,59.0,59.0,59.0,59.0,0.0,0.0
401282087,2021,regular,4,2021-09-25 23:00:00+00:00,2579,South Carolina,96,Kentucky,4,4.5,4.625,4.5,4.5,5.0,0.5,0.25,1,6.0,6.0,6.0,6.0,6.0,0.0,0.0,4,49.0,48.875,49.0,48.5,49.0,0.5,0.25,1,49.0,49.0,49.0,49.0,49.0,0.0,0.0
401282088,2021,regular,4,2021-09-25 16:00:00+00:00,238,Vanderbilt,61,Georgia,4,36.0,36.25,36.0,36.0,37.0,1.0,0.5,1,34.0,34.0,34.0,34.0,34.0,0.0,0.0,4,54.25,54.25,54.25,54.0,54.5,0.5,0.28867513459481287,1,51.0,51.0,51.0,51.0,51.0,0.0,0.0
401282089,2021,regular,5,2021-10-02 19:30:00+00:00,333,Alabama,145,Ole Miss,4,-15.0,-14.875,-15.0,-15.0,-14.5,0.5,0.25,1,-14.5,-14.5,-14.5,-14.5,-14.5,0.0,0.0,4,79.5,79.375,79.5,79.0,79.5,0.5,0.25,1,76.0,76.0,76.0,76.0,76.0,0.0,0.0
401282090,2021,regular,5,2021-10-02 16:00:00+00:00,61,Georgia,8,Arkansas,4,-16.5,-16.375,-16.5,-16.5,-16.0,0.5,0.25,1,-19.5,-19.5,-19.5,-19.5,-19.5,0.0,0.0,4,48.5,48.375,48.5,48.0,48.5,0.5,0.25,1,48.5,48.5,48.5,48.5,48.5,0.0,0.0
401282091,2021,regular,5,2021-10-02 22:00:00+00:00,96,Kentucky,57,Florida,4,7.5,7.5,7.5,7.5,7.5,0.0,0.0,1,8.0,8.0,8.0,8.0,8.0,0.0,0.0,4,56.5,56.5,56.5,56.5,56.5,0.0,0.0,1,55.0,55.0,55.0,55.0,55.0,0.0,0.0
401282092,2021,regular,5,2021-10-03 01:00:00+00:00,99,LSU,2,Auburn,4,-3.0,-2.875,-3.0,-3.0,-2.5,0.5,0.25,1,-3.5,-3.5,-3.5,-3.5,-3.5,0.0,0.0,4,56.0,56.25,56.0,56.0,57.0,1.0,0.5,1,53.5,53.5,53.5,53.5,53.5,0.0,0.0
401282093,2021,regular,5,2021-10-02 16:00:00+00:00,142,Missouri,2633,Tennessee,4,-2.5,-2.5,-2.5,-2.5,-2.5,0.0,0.0,1,-3.0,-3.0,-3.0,-3.0,-3.0,0.0,0.0,4,66.25,66.25,66.25,66.0,66.5,0.5,0.28867513459481287,1,63.0,63.0,63.0,63.0,63.0,0.0,0.0
401282094,2021,regular,5,2021-10-02 19:30:00+00:00,2579,South Carolina,2653,Troy,4,-6.5,-6.5,-6.5,-6.5,-6.5,0.0,0.0,1,-7.0,-7.0,-7.0,-7.0,-7.0,0.0,0.0,4,43.5,43.375,43.5,43.0,43.5,0.5,0.25,1,44.0,44.0,44.0,44.0,44.0,0.0,0.0
401282095,2021,regular,5,2021-10-02 23:00:00+00:00,245,Texas A&M,344,Mississippi State,4,-7.0,-7.0,-7.0,-7.0,-7.0,0.0,0.0,1,-9.5,-9.5,-9.5,-9.5,-9.5,0.0,0.0,4,45.5,45.5,45.5,45.5,45.5,0.0,0.0,1,47.0,47.0,47.0,47.0,47.0,0.0,0.0
401282096,2021,regular,5,2021-10-02 23:30:00+00:00,238,Vanderbilt,41,UConn,4,-14.5,-14.625,-14.5,-15.0,-14.5,0.5,0.25,1,-14.0,-14.0,-14.0,-14.0,-14.0,0.0,0.0,4,51.25,51.25,51.25,51.0,51.5,0.5,0.28867513459481287,1,52.0,52.0,52.0,52.0,52.0,0.0,0.0
401282097,2021,regular,6,2021-10-09 19:30:00+00:00,2,Auburn,61,Georgia,4,14.5,14.75,14.5,14.5,15.5,1.0,0.5,1,14.5,14.5,14.5,14.5,14.5,0.0,0.0,4,45.5,45.625,45.5,45.5,46.0,0.5,0.25,1,45.0,45.0,45.0,45.0,45.0,0.0,0.0
401282098,2021,regular,6,2021-10-09 16:00:00+00:00,57,Florida,238,Vanderbilt,4,-39.0,-39.0,-39.0,-39.0,-39.0,0.0,0.0,1,-39.0,-39.0,-39.0,-39.0,-39.0,0.0,0.0,4,60.0,60.125,60.0,60.0,60.5,0.5,0.25,1,57.5,57.5,57.5,57.5,57.5,0.0,0.0
401282099,2021,regular,6,2021-10-09 23:30:00+00:00,96,Kentucky,99,LSU,4,-2.0,-2.125,-2.0,-2.5,-2.0,0.5,0.25,1,-3.5,-3.5,-3.5,-3.5,-3.5,0.0,0.0,4,50.5,50.5,50.5,50.5,50.5,0.0,0.0,1,52.5,52.5,52.5,52.5,52.5,0.0,0.0
401282100,2021,regular,6,2021-10-09 16:00:00+00:00,145,Ole Miss,8,Arkansas,4,-5.0,-5.0,-5.0,-5.0,-5.0,0.0,0.0,1,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,4,66.5,66.625,66.5,66.5,67.0,0.5,0.25,1,66.0,66.0,66.0,66.0,66.0,0.0,0.0
401282101,2021,regular,6,2021-10-09 20:00:00+00:00,142,Missouri,249,North Texas,4,-18.5,-18.625,-18.5,-19.0,-18.5,0.5,0.25,1,-20.0,-20.0,-20.0,-20.0,-20.0,0.0,0.0,4,69.0,69.125,69.0,69.0,69.5,0.5,0.25,1,66.5,66.5,66.5,66.5,66.5,0.0,0.0
401282102,2021,regular,6,2021-10-09 16:00:00+00:00,2633,Tennessee,2579,South Carolina,4,-10.5,-10.625,-10.5,-11.0,-10.5,0.5,0.25,1,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,0.0,4,56.5,56.625,56.5,56.5,57.0,0.5,0.25,1,53.0,53.0,53.0,53.0,53.0,0.0,0.0
401282103,2021,regular,6,2021-10-10 00:00:00+00:00,245,Texas A&M,333,Alabama,4,18.5,18.5,18.5,18.5,18.5,0.0,0.0,1,17.5,17.5,17.5,17.5,17.5,0.0,0.0,4,50.75,50.75,50.75,50.5,51.0,0.5,0.28867513459481287,1,51.0,51.0,51.0,51.0,51.0,0.0,0.0
401282104,2021,regular,7,2021-10-16 16:00:00+00:00,8,Arkansas,2,Auburn,4,-4.5,-4.375,-4.5,-4.5,-4.0,0.5,0.25,1,-3.5,-3.5,-3.5,-3.5,-3.5,0.0,0.0,4,54.5,54.375,54.5,54.0,54.5,0.5,0.25,1,53.0,53.0,53.0,53.0,53.0,0.0,0.0
401282105,2021,regular,7,2021-10-16 19:30:00+00:00,61,Georgia,96,Kentucky,4,-21.5,-21.5,-21.5,-21.5,-21.5,0.0,0.0,1,-23.5,-23.5,-23.5,-23.5,-23.5,0.0,0.0,4,44.5,44.5,44.5,44.5,44.5,0.0,0.0,1,44.5,44.5,44.5,44.5,44.5,0.0,0.0
401282106,2021,regular,7,2021-10-16 16:00:00+00:00,99,LSU,57,Florida,4,12.5,12.625,12.5,12.5,13.0,0.5,0.25,1,10.0,10.0,10.0,10.0,10.0,0.0,0.0,4,61.0,61.0,61.0,61.0,61.0,0.0,0.0,1,58.0,58.0,58.0,58.0,58.0,0.0,0.0
401282107,2021,regular,7,2021-10-16 23:00:00+00:00,344,Mississippi State,333,Alabama,4,17.5,17.5,17.5,17.5,17.5,0.0,0.0,1,17.0,17.0,17.0,17.0,17.0,0.0,0.0,4,59.5,59.25,59.5,58.5,59.5,1.0,0.5,1,59.0,59.0,59.0,59.0,59.0,0.0,0.0
401282108,2021,regular,7,2021-10-16 16:00:00+00:00,142,Missouri,245,Texas A&M,4,11.5,11.5,11.5,11.5,11.5,0.0,0.0,1,9.0,9.0,9.0,9.0,9.0,0.0,0.0,4,59.25,59.25,59.25,59.0,59.5,0.5,0.28867513459481287,1,61.0,61.0,61.0,61.0,61.0,0.0,0.0
401282109,2021,regular,7,2021-10-16 20:00:00+00:00,2579,South Carolina,238,Vanderbilt,4,-18.75,-18.75,-18.75,-19.0,-18.5,0.5,0.28867513459481287,1,-20.0,-20.0,-20.0,-20.0,-20.0,0.0,0.0,4,50.0,50.25,50.0,50.0,51.0,1.0,0.5,1,51.0,51.0,51.0,51.0,51.0,0.0,0.0
401282110,2021,regular,7,2021-10-16 23:30:00+00:00,2633,Tennessee,145,Ole Miss,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,3.0,3.0,3.0,3.0,3.0,0.0,0.0,4,82.25,82.25,82.25,82.0,82.5,0.5,0.28867513459481287,1,78.0,78.0,78.0,78.0,78.0,0.0,0.0
401282111,2021,regular,8,2021-10-23 23:00:00+00:00,333,Alabama,2633,Tennessee,4,-25.5,-25.25,-25.5,-25.5,-24.5,1.0,0.5,1,-27.5,-27.5,-27.5,-27.5,-27.5,0.0,0.0,4,68.0,68.0,68.0,68.0,68.0,0.0,0.0,1,67.0,67.0,67.0,67.0,67.0,0.0,0.0
401282112,2021,regular,8,2021-10-23 16:00:00+00:00,8,Arkansas,2029,Arkansas-Pine Bluff,2,-50.5,-50.5,-50.5,-50.5,-50.5,0.0,0.0,0,,,,,,,,2,59.5,59.5,59.5,59.5,59.5,0.0,0.0,0,,,,,,,
401282113,2021,regular,8,2021-10-23 19:30:00+00:00,145,Ole Miss,99,LSU,4,-9.0,-9.0,-9.0,-9.0,-9.0,0.0,0.0,1,-10.5,-10.5,-10.5,-10.5,-10.5,0.0,0.0,4,76.75,76.75,76.75,76.5,77.0,0.5,0.28867513459481287,1,76.0,76.0,76.0,76.0,76.0,0.0,0.0
