game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points
400935282,2017,regular,1,2017-08-26 18:30:00+00:00,True,False,False,37583,5388,Canvas Stadium,36,Colorado State,204,Oregon State,58,27
400945031,2017,regular,1,2017-08-26 19:00:00+00:00,True,False,False,55427,3801,LaVell Edwards Stadium,252,BYU,2502,Portland State,20,6
400938887,2017,regular,1,2017-08-26 22:00:00+00:00,True,False,False,12145,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,62,Hawai'i,35,38
400941786,2017,regular,1,2017-08-26 23:30:00+00:00,True,False,False,13377,3935,CEFCU Stadium,23,San José State,58,South Florida,22,42
400935257,2017,regular,1,2017-08-27 02:00:00+00:00,True,True,False,33101,5363,Allianz Stadium,242,Rice,24,Stanford,7,62
400938591,2017,regular,1,2017-08-31 22:00:00+00:00,True,False,False,38063,3652,FBC Mortgage Stadium,2116,UCF,2229,Florida International,61,17
400937445,2017,regular,1,2017-08-31 22:30:00+00:00,True,False,False,22643,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,2506,Presbyterian,51,7
400944889,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,22104,3739,Glass Bowl,2649,Toledo,2210,Elon,47,13
400944890,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,16311,3786,Kelly/Shorts Stadium,2117,Central Michigan,227,Rhode Island,30,27
400941787,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,30831,3854,Nippert Stadium,2132,Cincinnati,2046,Austin Peay,26,14
400944826,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,24333,4246,Center Parc Stadium,2247,Georgia State,2634,Tennessee State,10,17
400935230,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,43224,3953,Huntington Bank Stadium,135,Minnesota,2084,Buffalo,17,7
400941788,2017,regular,1,2017-08-31 23:30:00+00:00,True,False,False,24435,3892,Pratt & Whitney Stadium,41,UConn,107,Holy Cross,27,20
400934493,2017,regular,1,2017-08-31 23:30:00+00:00,True,False,False,56790,3646,Boone Pickens Stadium,197,Oklahoma State,202,Tulsa,59,24
400935248,2017,regular,1,2017-08-31 23:30:00+00:00,True,False,False,45905,587,Rice-Eccles Stadium,254,Utah,155,North Dakota,37,16
400933828,2017,regular,1,2017-09-01 00:00:00+00:00,True,True,False,36055,3983,War Memorial Stadium (AR),8,Arkansas,50,Florida A&M,49,7
400935229,2017,regular,1,2017-09-01 00:00:00+00:00,True,False,True,52929,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,194,Ohio State,21,49
400944827,2017,regular,1,2017-09-01 01:00:00+00:00,True,False,False,10526,3791,Kibbie Dome,70,Idaho,16,Sacramento State,28,6
400941789,2017,regular,1,2017-09-01 01:20:00+00:00,True,False,False,10263,3805,Simmons Bank Liberty Stadium,235,Memphis,2433,UL Monroe,37,29
400935247,2017,regular,1,2017-09-01 02:30:00+00:00,True,False,False,46596,3947,Mountain America Stadium,9,Arizona State,166,New Mexico State,37,31
400934570,2017,regular,1,2017-09-01 22:00:00+00:00,True,False,False,22333,3841,Michie Stadium,349,Army,2230,Fordham,64,6
400944891,2017,regular,1,2017-09-01 22:30:00+00:00,True,False,False,12823,3912,Rynearson Stadium,2199,Eastern Michigan,2429,Charlotte,24,7
400937451,2017,regular,1,2017-09-01 23:00:00+00:00,True,False,False,30273,1964,JMA Wireless Dome,183,Syracuse,2115,Central Connecticut,50,7
400935249,2017,regular,1,2017-09-02 00:00:00+00:00,True,True,False,73932,3937,Sports Authority Field at Mile High,38,Colorado,36,Colorado State,17,3
400938592,2017,regular,1,2017-09-02 00:00:00+00:00,True,False,False,28481,3715,FAU Stadium,2226,Florida Atlantic,2426,Navy,19,42
400935250,2017,regular,1,2017-09-02 00:00:00+00:00,True,False,False,46093,3754,High Point Solutions Stadium,164,Rutgers,264,Washington,14,30
400935231,2017,regular,1,2017-09-02 01:00:00+00:00,True,False,False,75324,347,Camp Randall Stadium,275,Wisconsin,328,Utah State,59,10
400937446,2017,regular,1,2017-09-02 01:30:00+00:00,True,False,False,16421,3764,Huskie Stadium,2459,Northern Illinois,103,Boston College,20,23
400933836,2017,regular,1,2017-09-02 16:00:00+00:00,True,False,False,50131,3838,Memorial Stadium,142,Missouri,2623,Missouri State,72,43
400937447,2017,regular,1,2017-09-02 16:00:00+00:00,True,False,False,80121,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,2309,Kent State,56,3
400935233,2017,regular,1,2017-09-02 16:00:00+00:00,True,False,False,68075,3793,Kinnick Stadium,2294,Iowa,2751,Wyoming,24,3
400934495,2017,regular,1,2017-09-02 16:00:00+00:00,True,False,False,88396,3910,DKR-Texas Memorial Stadium,251,Texas,120,Maryland,41,51
400935234,2017,regular,1,2017-09-02 16:00:00+00:00,True,False,False,71202,3936,Spartan Stadium,127,Michigan State,189,Bowling Green,35,10
400935237,2017,regular,1,2017-09-02 16:00:00+00:00,True,False,False,101684,3632,Beaver Stadium,213,Penn State,2006,Akron,52,0
