game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points
401110723,2019,regular,1,2019-08-24 23:00:00+00:00,True,True,False,66543,4013,Camping World Stadium,57,Florida,2390,Miami,24,20
401114164,2019,regular,1,2019-08-25 02:30:00+00:00,True,False,False,22396,3610,Aloha Stadium,62,Hawai'i,12,Arizona,45,38
401117854,2019,regular,1,2019-08-29 23:00:00+00:00,True,False,False,38032,3854,Nippert Stadium,2132,Cincinnati,26,UCLA,24,14
401119255,2019,regular,1,2019-08-29 23:00:00+00:00,True,False,False,18412,3965,UB Stadium,2084,Buffalo,2523,Robert Morris,38,10
401119254,2019,regular,1,2019-08-29 23:00:00+00:00,True,False,False,17620,3700,Doyt L. Perry Stadium,189,Bowling Green,2415,Morgan State,46,3
401117855,2019,regular,1,2019-08-29 23:00:00+00:00,True,False,False,19648,3892,Pratt & Whitney Stadium,41,UConn,2681,Wagner,24,21
401114246,2019,regular,1,2019-08-29 23:30:00+00:00,True,False,False,17120,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,2110,Central Arkansas,28,35
401117853,2019,regular,1,2019-08-29 23:30:00+00:00,True,False,False,44073,3652,FBC Mortgage Stadium,2116,UCF,50,Florida A&M,62,0
401135910,2019,regular,1,2019-08-29 23:30:00+00:00,True,False,False,16119,4418,Jerry Richardson Stadium,2429,Charlotte,2241,Gardner-Webb,49,28
401114237,2019,regular,1,2019-08-30 00:00:00+00:00,True,False,False,39165,3803,Legion Field,5,UAB,2011,Alabama State,24,19
401111653,2019,regular,1,2019-08-30 00:00:00+00:00,True,False,True,79118,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,59,Georgia Tech,52,14
401114236,2019,regular,1,2019-08-30 00:00:00+00:00,True,False,False,16361,4729,Yulman Stadium,2655,Tulane,2229,Florida International,42,14
401110731,2019,regular,1,2019-08-30 00:30:00+00:00,True,False,False,98016,3795,Kyle Field,245,Texas A&M,326,Texas State,41,7
401119253,2019,regular,1,2019-08-30 00:50:00+00:00,True,False,False,12207,3786,Kelly/Shorts Stadium,2117,Central Michigan,399,UAlbany,38,21
401112229,2019,regular,1,2019-08-30 01:00:00+00:00,True,False,False,49112,3953,Huntington Bank Stadium,135,Minnesota,2571,South Dakota State,28,21
401114153,2019,regular,1,2019-08-30 02:00:00+00:00,True,False,False,47413,3947,Mountain America Stadium,9,Arizona State,2309,Kent State,30,7
401117493,2019,regular,1,2019-08-30 02:00:00+00:00,True,False,False,13480,3935,CEFCU Stadium,23,San José State,2458,Northern Colorado,35,18
401114223,2019,regular,1,2019-08-30 02:15:00+00:00,True,False,False,61626,3801,LaVell Edwards Stadium,252,BYU,254,Utah,12,30
401114238,2019,regular,1,2019-08-30 22:00:00+00:00,True,False,False,23238,3841,Michie Stadium,349,Army,242,Rice,14,7
401112212,2019,regular,1,2019-08-30 23:00:00+00:00,True,False,False,72005,3936,Spartan Stadium,127,Michigan State,202,Tulsa,28,7
401112264,2019,regular,1,2019-08-30 23:15:00+00:00,True,False,False,40515,3754,High Point Solutions Stadium,164,Rutgers,113,Massachusetts,48,21
401117856,2019,regular,1,2019-08-30 23:55:00+00:00,True,False,False,46704,3886,Raymond James Stadium,58,South Florida,275,Wisconsin,0,49
401112430,2019,regular,1,2019-08-31 00:00:00+00:00,True,False,False,29027,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,328,Utah State,38,35
401112262,2019,regular,1,2019-08-31 01:30:00+00:00,True,False,False,20144,3816,Mackay Stadium,2440,Nevada,2509,Purdue,34,31
401114184,2019,regular,1,2019-08-31 02:00:00+00:00,True,True,False,66997,3937,Sports Authority Field at Mile High,38,Colorado,36,Colorado State,52,31
401112122,2019,regular,1,2019-08-31 02:30:00+00:00,True,False,False,31681,3893,Reser Stadium,204,Oregon State,197,Oklahoma State,36,52
401112096,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,32611,3833,Memorial Stadium,2305,Kansas,282,Indiana State,24,17
401112085,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,61500,3772,Jack Trice Stadium,66,Iowa State,2460,Northern Iowa,29,26
401112238,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,89502,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,6,South Alabama,35,21
401112145,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,30654,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,2006,Akron,42,3
401112251,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,103228,3861,Ohio Stadium,194,Ohio State,2226,Florida Atlantic,45,21
401112431,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,50917,3697,Doak Campbell Stadium,52,Florida State,68,Boise State,31,36
401110724,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,54610,3683,Kroger Field,96,Kentucky,2649,Toledo,38,24
401110727,2019,regular,1,2019-08-31 16:00:00+00:00,True,True,False,22440,3493,Caesars Superdome,309,Louisiana,344,Mississippi State,28,38
401112432,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,57633,3670,Carter-Finley Stadium,152,NC State,151,East Carolina,34,6
401112201,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,32761,3665,SECU Stadium,120,Maryland,47,Howard,79,0
401110726,2019,regular,1,2019-08-31 16:00:00+00:00,True,False,False,44107,3805,Simmons Bank Liberty Stadium,235,Memphis,145,Ole Miss,15,10
401112157,2019,regular,1,2019-08-31 16:00:00+00:00,True,True,False,21437,3812,Lucas Oil Stadium,2050,Ball State,84,Indiana,24,34
401119259,2019,regular,1,2019-08-31 18:00:00+00:00,True,False,False,16665,3876,Peden Stadium,195,Ohio,227,Rhode Island,41,20
401112143,2019,regular,1,2019-08-31 18:00:00+00:00,True,False,False,61891,3842,Milan Puskar Stadium,277,West Virginia,256,James Madison,20,13
401117859,2019,regular,1,2019-08-31 19:00:00+00:00,True,False,False,26378,3806,Lincoln Financial Field,218,Temple,2083,Bucknell,56,12
401114233,2019,regular,1,2019-08-31 19:00:00+00:00,True,False,False,65709,3765,Husky Stadium,264,Washington,331,Eastern Washington,47,14
401110729,2019,regular,1,2019-08-31 19:30:00+00:00,True,True,False,52183,3628,Bank of America Stadium,153,North Carolina,2579,South Carolina,24,20
401117857,2019,regular,1,2019-08-31 19:30:00+00:00,True,False,False,28531,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,107,Holy Cross,45,7
401121934,2019,regular,1,2019-08-31 19:30:00+00:00,True,False,False,25147,3792,Kidd Brewer Stadium,2026,App State,2193,East Tennessee State,42,7
401117494,2019,regular,1,2019-08-31 19:30:00+00:00,True,False,False,33101,3713,Falcon Stadium,2005,Air Force,2142,Colgate,48,7
401110730,2019,regular,1,2019-08-31 19:30:00+00:00,True,False,False,85503,3853,Neyland Stadium,2633,Tennessee,2247,Georgia State,30,38
401119256,2019,regular,1,2019-08-31 19:30:00+00:00,True,False,False,14237,3654,Brooks Stadium (SC),324,Coastal Carolina,2199,Eastern Michigan,23,30
401112257,2019,regular,1,2019-08-31 19:30:00+00:00,True,False,False,104527,3632,Beaver Stadium,213,Penn State,70,Idaho,79,7
401110720,2019,regular,1,2019-08-31 19:30:00+00:00,True,True,False,71916,5348,Mercedes-Benz Stadium,333,Alabama,150,Duke,42,3
401112245,2019,regular,1,2019-08-31 20:00:00+00:00,True,False,False,37179,3940,Stanford Stadium,24,Stanford,77,Northwestern,17,7
401112139,2019,regular,1,2019-08-31 20:00:00+00:00,True,False,False,54183,3784,Jones AT&T Stadium,2641,Texas Tech,147,Montana State,45,10
401110721,2019,regular,1,2019-08-31 20:00:00+00:00,True,False,False,61055,3887,Razorback Stadium,8,Arkansas,2502,Portland State,20,13
401112435,2019,regular,1,2019-08-31 20:00:00+00:00,True,False,True,35213,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,259,Virginia Tech,35,28
401121935,2019,regular,1,2019-08-31 22:00:00+00:00,True,False,False,23172,3975,Veterans Memorial Stadium (AL),2653,Troy,2097,Campbell,43,14
401112434,2019,regular,1,2019-08-31 22:00:00+00:00,True,False,False,21671,3992,Williams Stadium (VA),2335,Liberty,183,Syracuse,0,24
401117495,2019,regular,1,2019-08-31 22:00:00+00:00,True,False,False,13749,3971,University Stadium (NM),167,New Mexico,2534,Sam Houston,39,31
401114245,2019,regular,1,2019-08-31 22:00:00+00:00,True,False,False,26787,3604,Alamodome,2636,UTSA,2916,Incarnate Word,35,7
