game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points
401035253,2018,postseason,1,2018-12-15 18:30:00+00:00,True,True,False,19066,4013,Camping World Stadium,309,Louisiana,2655,Tulane,24,41
401032054,2018,postseason,1,2018-12-15 19:00:00+00:00,True,True,False,25387,3971,University Stadium (NM),249,North Texas,328,Utah State,13,52
401032055,2018,postseason,1,2018-12-15 20:30:00+00:00,True,True,False,37146,3914,Sam Boyd Stadium,278,Fresno State,9,Arizona State,31,20
401032056,2018,postseason,1,2018-12-15 22:30:00+00:00,True,True,False,17710,3689,Cramton Bowl,2199,Eastern Michigan,290,Georgia Southern,21,23
401032057,2018,postseason,1,2018-12-16 02:00:00+00:00,True,True,False,23942,3493,Caesars Superdome,2026,App State,2393,Middle Tennessee,45,13
401032058,2018,postseason,1,2018-12-19 00:00:00+00:00,True,True,False,22614,3715,FAU Stadium,2459,Northern Illinois,5,UAB,13,37
401032059,2018,postseason,1,2018-12-20 01:00:00+00:00,True,True,False,11029,1400,Toyota Stadium,195,Ohio,21,San Diego State,27,0
401032060,2018,postseason,1,2018-12-21 01:00:00+00:00,True,False,False,14135,3886,Raymond James Stadium,58,South Florida,276,Marshall,20,38
401032061,2018,postseason,1,2018-12-21 17:30:00+00:00,True,True,False,13510,4779,Thomas A. Robinson National Stadium,2649,Toledo,2229,Florida International,32,35
401032062,2018,postseason,1,2018-12-21 21:00:00+00:00,True,True,False,18711,3653,Albertsons Stadium,252,BYU,2711,Western Michigan,49,18
401032063,2018,postseason,1,2018-12-22 17:00:00+00:00,True,True,False,25717,3803,Legion Field,154,Wake Forest,235,Memphis,37,34
401032064,2018,postseason,1,2018-12-22 20:30:00+00:00,True,True,False,44738,3616,Amon G. Carter Stadium,349,Army,248,Houston,70,14
401032065,2018,postseason,1,2018-12-23 00:00:00+00:00,True,True,False,31818,3797,Ladd Peebles Stadium,2653,Troy,2084,Buffalo,42,32
401032066,2018,postseason,1,2018-12-23 03:30:00+00:00,True,True,False,30911,3610,Aloha Stadium,2348,Louisiana Tech,62,Hawai'i,31,14
401032068,2018,postseason,1,2018-12-26 22:15:00+00:00,True,True,False,27228,3727,Ford Field,59,Georgia Tech,135,Minnesota,10,34
