game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points
401677077,2024,postseason,1,2024-12-15 02:00:00+00:00,True,True,False,12021,3689,Cramton Bowl,2711,Western Michigan,6,South Alabama,23,30
401677080,2024,postseason,1,2024-12-18 02:00:00+00:00,True,True,False,12022,1400,Toyota Stadium,277,West Virginia,235,Memphis,37,42
401677079,2024,postseason,1,2024-12-18 22:30:00+00:00,True,True,False,15808,3715,FAU Stadium,256,James Madison,98,Western Kentucky,27,17
401677081,2024,postseason,1,2024-12-19 02:00:00+00:00,True,True,False,24420,7065,SoFi Stadium,2439,UNLV,25,California,24,13
401677082,2024,postseason,1,2024-12-20 00:00:00+00:00,True,True,False,13151,3493,Caesars Superdome,2534,Sam Houston,290,Georgia Southern,31,26
401677083,2024,postseason,1,2024-12-20 17:00:00+00:00,True,True,False,10518,4013,Camping World Stadium,55,Jacksonville State,195,Ohio,27,30
401677084,2024,postseason,1,2024-12-20 20:30:00+00:00,True,True,False,41472,3886,Raymond James Stadium,57,Florida,2655,Tulane,33,8
401677179,2024,postseason,1,2024-12-21 01:00:00+00:00,True,False,False,77622,3855,Notre Dame Stadium,87,Notre Dame,84,Indiana,27,17
401677178,2024,postseason,1,2024-12-21 17:00:00+00:00,True,False,False,106013,3632,Beaver Stadium,213,Penn State,2567,SMU,38,10
401677176,2024,postseason,1,2024-12-21 21:00:00+00:00,True,False,False,101150,3910,DKR-Texas Memorial Stadium,251,Texas,228,Clemson,38,24
401677177,2024,postseason,1,2024-12-22 01:00:00+00:00,True,False,False,102819,3861,Ohio Stadium,194,Ohio State,2633,Tennessee,42,17
401677085,2024,postseason,1,2024-12-23 16:00:00+00:00,True,False,False,8164,3654,Brooks Stadium (SC),2636,UTSA,324,Coastal Carolina,44,15
401677086,2024,postseason,1,2024-12-23 19:30:00+00:00,True,True,False,10359,3653,Albertsons Stadium,278,Fresno State,2459,Northern Illinois,20,28
401677087,2024,postseason,1,2024-12-25 01:00:00+00:00,True,True,False,6720,7220,Clarence T.C. Ching Athletics Complex,23,San José State,58,South Florida,39,41
401677180,2024,postseason,1,2024-12-26 19:00:00+00:00,True,True,False,26219,3727,Ford Field,2649,Toledo,221,Pittsburgh,48,46
401677088,2024,postseason,1,2024-12-26 22:30:00+00:00,True,True,False,21659,4251,Chase Field,2306,Kansas State,164,Rutgers,44,41
