game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points
401551733,2023,postseason,1,2023-12-16 16:00:00+00:00,True,True,False,8059,3654,Brooks Stadium (SC),195,Ohio,290,Georgia Southern,41,21
401551751,2023,postseason,1,2023-12-16 19:15:00+00:00,True,True,False,14485,3493,Caesars Superdome,309,Louisiana,55,Jacksonville State,31,34
401551731,2023,postseason,1,2023-12-16 20:30:00+00:00,True,True,False,11121,3652,FBC Mortgage Stadium,2026,App State,193,Miami (OH),13,9
401551732,2023,postseason,1,2023-12-16 22:45:00+00:00,True,True,False,30822,3971,University Stadium (NM),278,Fresno State,166,New Mexico State,37,10
401551752,2023,postseason,1,2023-12-17 00:30:00+00:00,True,True,False,32780,7065,SoFi Stadium,68,Boise State,26,UCLA,22,35
401551753,2023,postseason,1,2023-12-17 02:15:00+00:00,True,True,False,33071,3766,Independence Stadium,2641,Texas Tech,25,California,34,14
401551469,2023,postseason,1,2023-12-18 19:30:00+00:00,True,True,False,5632,4418,Jerry Richardson Stadium,295,Old Dominion,98,Western Kentucky,35,38
401551735,2023,postseason,1,2023-12-20 02:00:00+00:00,True,True,False,11215,1400,Toyota Stadium,276,Marshall,2636,UTSA,17,35
401551737,2023,postseason,1,2023-12-22 01:00:00+00:00,True,True,False,20711,3715,FAU Stadium,183,Syracuse,58,South Florida,0,45
401551754,2023,postseason,1,2023-12-22 23:30:00+00:00,True,True,False,30281,3886,Raymond James Stadium,2116,UCF,59,Georgia Tech,17,30
401551739,2023,postseason,1,2023-12-23 17:00:00+00:00,True,True,False,20023,7221,Protective Stadium,150,Duke,2653,Troy,17,10
401551741,2023,postseason,1,2023-12-23 17:00:00+00:00,True,True,False,11310,3689,Cramton Bowl,2459,Northern Illinois,2032,Arkansas State,21,19
401551743,2023,postseason,1,2023-12-23 20:30:00+00:00,True,True,False,12168,3653,Albertsons Stadium,328,Utah State,2247,Georgia State,22,45
401551742,2023,postseason,1,2023-12-23 20:30:00+00:00,True,True,False,30828,3616,Amon G. Carter Stadium,2005,Air Force,256,James Madison,31,21
401551755,2023,postseason,1,2023-12-24 00:00:00+00:00,True,False,False,20926,6526,Hancock Whitney Stadium,2199,Eastern Michigan,6,South Alabama,10,59
401551744,2023,postseason,1,2023-12-24 00:30:00+00:00,True,True,False,20897,6501,Allegiant Stadium,77,Northwestern,254,Utah,14,7
401551746,2023,postseason,1,2023-12-24 03:30:00+00:00,True,True,False,7089,7220,Clarence T.C. Ching Athletics Complex,23,San José State,324,Coastal Carolina,14,24
401551756,2023,postseason,1,2023-12-26 19:00:00+00:00,True,True,False,28521,3727,Ford Field,135,Minnesota,189,Bowling Green,30,24
401551748,2023,postseason,1,2023-12-26 22:30:00+00:00,True,True,False,26542,3735,Gerald J. Ford Stadium,242,Rice,326,Texas State,21,45
401551757,2023,postseason,1,2023-12-27 02:00:00+00:00,True,True,False,26478,4251,Chase Field,2439,UNLV,2305,Kansas,36,49
401551758,2023,postseason,1,2023-12-27 19:00:00+00:00,True,True,False,35849,3852,Navy-Marine Corps Memorial Stadium,2655,Tulane,259,Virginia Tech,20,41
401551761,2023,postseason,1,2023-12-27 22:30:00+00:00,True,True,False,42925,3628,Bank of America Stadium,277,West Virginia,153,North Carolina,30,10
401581109,2023,postseason,1,2023-12-28 01:00:00+00:00,True,True,False,35317,4205,Petco Park,30,USC,97,Louisville,42,28
401551749,2023,postseason,1,2023-12-28 02:00:00+00:00,True,True,False,55212,3891,NRG Stadium,197,Oklahoma State,245,Texas A&M,31,23
401551750,2023,postseason,1,2023-12-28 16:00:00+00:00,True,True,False,16238,4245,Fenway Park,103,Boston College,2567,SMU,23,14
401551762,2023,postseason,1,2023-12-28 19:15:00+00:00,True,True,False,35314,4102,Yankee Stadium,2390,Miami,164,Rutgers,24,31
401551764,2023,postseason,1,2023-12-28 22:45:00+00:00,True,True,False,31111,4013,Camping World Stadium,2306,Kansas State,152,NC State,28,19
401551765,2023,postseason,1,2023-12-29 02:15:00+00:00,True,True,False,55883,3604,Alamodome,201,Oklahoma,12,Arizona,24,38
401551766,2023,postseason,1,2023-12-29 17:00:00+00:00,True,True,False,40132,3712,EverBank Stadium,96,Kentucky,228,Clemson,35,38
401551798,2023,postseason,1,2023-12-29 19:00:00+00:00,True,True,False,48223,3946,Sun Bowl,87,Notre Dame,204,Oregon State,40,8
401551767,2023,postseason,1,2023-12-29 20:30:00+00:00,True,False,False,48789,3805,Simmons Bank Liberty Stadium,66,Iowa State,235,Memphis,26,36
401551768,2023,postseason,1,2023-12-30 01:00:00+00:00,True,True,False,70114,3687,AT&T Stadium,194,Ohio State,142,Missouri,3,14
401551769,2023,postseason,1,2023-12-30 17:00:00+00:00,True,True,False,71230,5348,Mercedes-Benz Stadium,213,Penn State,145,Ole Miss,25,38
401551770,2023,postseason,1,2023-12-30 19:00:00+00:00,True,True,False,50088,3810,Nissan Stadium,120,Maryland,2,Auburn,31,13
401551773,2023,postseason,1,2023-12-30 21:00:00+00:00,True,True,False,63324,3948,Hard Rock Stadium,52,Florida State,61,Georgia,3,63
401554566,2023,postseason,1,2023-12-30 21:30:00+00:00,True,True,False,30428,3619,Arizona Stadium,2751,Wyoming,2649,Toledo,16,15
401551778,2023,postseason,1,2024-01-01 17:00:00+00:00,True,True,False,31424,3886,Raymond James Stadium,99,LSU,275,Wisconsin,35,31
401551782,2023,postseason,1,2024-01-01 18:00:00+00:00,True,True,False,47769,3970,State Farm Stadium,2483,Oregon,2335,Liberty,45,6
401551780,2023,postseason,1,2024-01-01 18:00:00+00:00,True,True,False,43861,4013,Camping World Stadium,2633,Tennessee,2294,Iowa,35,0
401551786,2023,postseason,1,2024-01-01 22:00:00+00:00,True,True,False,96371,1056,Rose Bowl,130,Michigan,333,Alabama,27,20
401551788,2023,postseason,1,2024-01-02 01:45:00+00:00,True,True,False,68791,3493,Caesars Superdome,264,Washington,251,Texas,37,31
401551789,2023,postseason,1,2024-01-09 00:30:00+00:00,True,True,False,72808,3891,NRG Stadium,130,Michigan,264,Washington,34,13
