game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points,home_abbreviation,home_conference,home_classification,away_abbreviation,away_conference,away_classification
400869090,2016,regular,1,2016-08-27 02:00:00+00:00,True,True,False,61247,5221,ANZ Stadium,25,California,62,Hawai'i,51,31,CAL,Pac-12,fbs,HAW,Mountain West,fbs
400869257,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,16215,3786,Kelly/Shorts Stadium,2117,Central Michigan,2506,Presbyterian,49,3,CMU,Mid-American,fbs,PRES,Big South,fcs
400869503,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,29377,3892,Pratt & Whitney Stadium,41,UConn,311,Maine,24,21,CONN,American Athletic,fbs,ME,CAA,fcs
400869341,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,0,3873,L&N Federal Credit Union Stadium,97,Louisville,2429,Charlotte,70,14,LOU,ACC,fbs,CLT,Conference USA,fbs
400869421,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,24398,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,2655,Tulane,7,3,WAKE,ACC,fbs,TULN,American Athletic,fbs
400869502,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,28520,3854,Nippert Stadium,2132,Cincinnati,2630,UT Martin,28,7,CIN,American Athletic,fbs,UTM,OVC,fcs
400869342,2016,regular,1,2016-09-01 23:30:00+00:00,True,False,False,16089,218,FIU Stadium,2229,Florida International,84,Indiana,13,34,FIU,Conference USA,fbs,IU,Big Ten,fbs
400868977,2016,regular,1,2016-09-01 23:30:00+00:00,True,False,False,100074,3853,Neyland Stadium,2633,Tennessee,2026,App State,20,13,TENN,SEC,fbs,APP,Sun Belt,fbs
400869422,2016,regular,1,2016-09-01 23:30:00+00:00,True,False,False,57774,3670,Carter-Finley Stadium,152,NC State,2729,William & Mary,48,14,NCSU,ACC,fbs,W&M,CAA,fcs
400869347,2016,regular,1,2016-09-02 00:00:00+00:00,True,False,True,19286,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,242,Rice,46,14,WKU,Conference USA,fbs,RICE,Conference USA,fbs
400869173,2016,regular,1,2016-09-02 00:00:00+00:00,True,False,False,23008,3905,Maverik Stadium,328,Utah State,2692,Weber State,45,6,USU,Mountain West,fbs,WEB,Big Sky,fcs
400869091,2016,regular,1,2016-09-02 00:00:00+00:00,True,False,False,45945,587,Rice-Eccles Stadium,254,Utah,253,Southern Utah,24,0,UTAH,Pac-12,fbs,SUU,Big Sky,fcs
400868968,2016,regular,1,2016-09-02 00:00:00+00:00,True,False,True,30304,3973,FirstBank Stadium,238,Vanderbilt,2579,South Carolina,10,13,VAN,SEC,fbs,SC,SEC,fbs
400869725,2016,regular,1,2016-09-02 01:00:00+00:00,True,False,False,0,3791,Kibbie Dome,70,Idaho,147,Montana State,20,17,IDHO,Sun Belt,fbs,MTST,Big Sky,fcs
400869177,2016,regular,1,2016-09-02 01:00:00+00:00,True,False,False,20221,3971,University Stadium (NM),167,New Mexico,233,South Dakota,48,21,UNM,Mountain West,fbs,SDAK,MVFC,fcs
400869092,2016,regular,1,2016-09-02 01:00:00+00:00,True,False,False,44582,3953,Huntington Bank Stadium,135,Minnesota,204,Oregon State,30,23,MINN,Big Ten,fbs,ORST,Pac-12,fbs
400869174,2016,regular,1,2016-09-02 02:00:00+00:00,True,True,False,18575,3914,Sam Boyd Stadium,2439,UNLV,2296,Jackson State,63,13,UNLV,Mountain West,fbs,JKST,SWAC,fcs
400869263,2016,regular,1,2016-09-02 22:00:00+00:00,True,False,False,14221,3912,Rynearson Stadium,2199,Eastern Michigan,2400,Mississippi Valley State,61,14,EMU,Mid-American,fbs,MVSU,SWAC,fcs
400869258,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,12233,3495,Georgia Dome,2247,Georgia State,2050,Ball State,21,31,GAST,Sun Belt,fbs,BALL,Mid-American,fbs
400869259,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,18657,3965,UB Stadium,2084,Buffalo,399,UAlbany,16,22,BUF,Mid-American,fbs,UALB,CAA,fcs
400869423,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,31336,1964,JMA Wireless Dome,183,Syracuse,2142,Colgate,33,7,SYR,ACC,fbs,COLG,Patriot,fcs
400869651,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,74516,3936,Spartan Stadium,127,Michigan State,231,Furman,28,13,MSU,Big Ten,fbs,FUR,Southern,fcs
400868910,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,34005,3806,Lincoln Financial Field,218,Temple,349,Army,13,28,TEM,American Athletic,fbs,ARMY,FBS Independents,fbs
