game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points,home_abbreviation,home_conference,home_classification,away_abbreviation,away_conference,away_classification
400935282,2017,regular,1,2017-08-26 18:30:00+00:00,True,False,False,37583,5388,Canvas Stadium,36,Colorado State,204,Oregon State,58,27,CSU,Mountain West,fbs,ORST,Pac-12,fbs
400945031,2017,regular,1,2017-08-26 19:00:00+00:00,True,False,False,55427,3801,LaVell Edwards Stadium,252,BYU,2502,Portland State,20,6,BYU,FBS Independents,fbs,PRST,Big Sky,fcs
400938887,2017,regular,1,2017-08-26 22:00:00+00:00,True,False,False,12145,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,62,Hawai'i,35,38,MASS,FBS Independents,fbs,HAW,Mountain West,fbs
400941786,2017,regular,1,2017-08-26 23:30:00+00:00,True,False,False,13377,3935,CEFCU Stadium,23,San José State,58,South Florida,22,42,SJSU,Mountain West,fbs,USF,American Athletic,fbs
400935257,2017,regular,1,2017-08-27 02:00:00+00:00,True,True,False,33101,5363,Allianz Stadium,242,Rice,24,Stanford,7,62,RICE,Conference USA,fbs,STAN,Pac-12,fbs
400938591,2017,regular,1,2017-08-31 22:00:00+00:00,True,False,False,38063,3652,FBC Mortgage Stadium,2116,UCF,2229,Florida International,61,17,UCF,American Athletic,fbs,FIU,Conference USA,fbs
400937445,2017,regular,1,2017-08-31 22:30:00+00:00,True,False,False,22643,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,2506,Presbyterian,51,7,WAKE,ACC,fbs,PRES,Big South,fcs
400944889,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,22104,3739,Glass Bowl,2649,Toledo,2210,Elon,47,13,TOL,Mid-American,fbs,ELON,CAA,fcs
400944890,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,16311,3786,Kelly/Shorts Stadium,2117,Central Michigan,227,Rhode Island,30,27,CMU,Mid-American,fbs,URI,CAA,fcs
400941787,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,30831,3854,Nippert Stadium,2132,Cincinnati,2046,Austin Peay,26,14,CIN,American Athletic,fbs,APSU,OVC,fcs
400944826,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,24333,4246,Center Parc Stadium,2247,Georgia State,2634,Tennessee State,10,17,GAST,Sun Belt,fbs,TNST,OVC,fcs
400935230,2017,regular,1,2017-08-31 23:00:00+00:00,True,False,False,43224,3953,Huntington Bank Stadium,135,Minnesota,2084,Buffalo,17,7,MINN,Big Ten,fbs,BUF,Mid-American,fbs
400941788,2017,regular,1,2017-08-31 23:30:00+00:00,True,False,False,24435,3892,Pratt & Whitney Stadium,41,UConn,107,Holy Cross,27,20,CONN,American Athletic,fbs,HC,Patriot,fcs
400934493,2017,regular,1,2017-08-31 23:30:00+00:00,True,False,False,56790,3646,Boone Pickens Stadium,197,Oklahoma State,202,Tulsa,59,24,OKST,Big 12,fbs,TLSA,American Athletic,fbs
400935248,2017,regular,1,2017-08-31 23:30:00+00:00,True,False,False,45905,587,Rice-Eccles Stadium,254,Utah,155,North Dakota,37,16,UTAH,Pac-12,fbs,UND,Big Sky,fcs
400933828,2017,regular,1,2017-09-01 00:00:00+00:00,True,True,False,36055,3983,War Memorial Stadium (AR),8,Arkansas,50,Florida A&M,49,7,ARK,SEC,fbs,FAMU,MEAC,fcs
400935229,2017,regular,1,2017-09-01 00:00:00+00:00,True,False,True,52929,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,194,Ohio State,21,49,IU,Big Ten,fbs,OSU,Big Ten,fbs
400944827,2017,regular,1,2017-09-01 01:00:00+00:00,True,False,False,10526,3791,Kibbie Dome,70,Idaho,16,Sacramento State,28,6,IDHO,Sun Belt,fbs,SAC,Big Sky,fcs
400941789,2017,regular,1,2017-09-01 01:20:00+00:00,True,False,False,10263,3805,Simmons Bank Liberty Stadium,235,Memphis,2433,UL Monroe,37,29,MEM,American Athletic,fbs,ULM,Sun Belt,fbs
400935247,2017,regular,1,2017-09-01 02:30:00+00:00,True,False,False,46596,3947,Mountain America Stadium,9,Arizona State,166,New Mexico State,37,31,ASU,Pac-12,fbs,NMSU,Sun Belt,fbs
