game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points,home_abbreviation,home_conference,home_classification,away_abbreviation,away_conference,away_classification
401426532,2022,regular,1,2022-08-27 16:00:00+00:00,True,False,False,13688.0,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,2046,Austin Peay,38,27,WKU,Conference USA,fbs,APSU,Atlantic Sun,fcs
401405059,2022,regular,1,2022-08-27 16:30:00+00:00,True,True,True,,3504,Aviva Stadium,77,Northwestern,158,Nebraska,31,28,NU,Big Ten,fbs,NEB,Big Ten,fbs
401413256,2022,regular,1,2022-08-27 19:30:00+00:00,True,False,False,19579.0,6501,Allegiant Stadium,2439,UNLV,304,Idaho State,52,21,UNLV,Mountain West,fbs,IDST,Big Sky,fcs
401404146,2022,regular,1,2022-08-27 20:00:00+00:00,True,False,False,19553.0,3905,Maverik Stadium,328,Utah State,41,UConn,31,20,USU,Mountain West,fbs,CONN,FBS Independents,fbs
401405058,2022,regular,1,2022-08-27 20:00:00+00:00,True,False,False,37832.0,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,2751,Wyoming,38,6,ILL,Big Ten,fbs,WYO,Mountain West,fbs
401411090,2022,regular,1,2022-08-27 21:00:00+00:00,True,False,False,51207.0,3697,Doak Campbell Stadium,52,Florida State,2184,Duquesne,47,7,FSU,ACC,fbs,DUQ,NEC,fcs
401426530,2022,regular,1,2022-08-27 23:00:00+00:00,True,False,True,19571.0,3715,FAU Stadium,2226,Florida Atlantic,2429,Charlotte,43,13,FAU,Conference USA,fbs,CLT,Conference USA,fbs
401411091,2022,regular,1,2022-08-28 00:15:00+00:00,True,False,False,46130.0,3787,Kenan Stadium,153,North Carolina,50,Florida A&M,56,24,UNC,ACC,fbs,FAMU,SWAC,fcs
401426531,2022,regular,1,2022-08-28 01:00:00+00:00,True,False,True,45971.0,3946,Sun Bowl,2638,UTEP,249,North Texas,13,31,UTEP,Conference USA,fbs,UNT,Conference USA,fbs
401409235,2022,regular,1,2022-08-28 02:00:00+00:00,True,False,False,,3601,Aggie Memorial Stadium,166,New Mexico State,2440,Nevada,12,23,NMSU,FBS Independents,fbs,NEV,Mountain West,fbs
401403853,2022,regular,1,2022-08-28 02:30:00+00:00,True,False,False,9346.0,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,238,Vanderbilt,10,63,HAW,Mountain West,fbs,VAN,SEC,fbs
401416568,2022,regular,1,2022-09-01 22:00:00+00:00,True,False,False,8752.0,3768,InfoCision Stadium,2006,Akron,2598,St. Francis (PA),30,23,AKR,Mid-American,fbs,SFPA,NEC,fcs
401411092,2022,regular,1,2022-09-01 23:00:00+00:00,True,False,False,70622.0,3752,Acrisure Stadium,221,Pittsburgh,277,West Virginia,38,31,PITT,ACC,fbs,WVU,Big 12,fbs
401403864,2022,regular,1,2022-09-01 23:00:00+00:00,True,False,False,92236.0,3853,Neyland Stadium,2633,Tennessee,2050,Ball State,59,10,TENN,SEC,fbs,BALL,Mid-American,fbs
401441990,2022,regular,1,2022-09-01 23:00:00+00:00,True,False,False,21291.0,3739,Glass Bowl,2649,Toledo,2341,Long Island University,37,0,TOL,Mid-American,fbs,LIU,NEC,fcs
401415610,2022,regular,1,2022-09-01 23:00:00+00:00,True,False,False,43810.0,3652,FBC Mortgage Stadium,2116,UCF,2569,South Carolina State,56,10,UCF,American Athletic,fbs,SCST,MEAC,fcs
401426533,2022,regular,1,2022-09-01 23:00:00+00:00,True,False,False,,218,FIU Stadium,2229,Florida International,2803,Bryant,38,37,FIU,Conference USA,fbs,BRY,Big South,fcs
401416569,2022,regular,1,2022-09-01 23:00:00+00:00,True,False,False,53808.0,3646,Boone Pickens Stadium,197,Oklahoma State,2117,Central Michigan,58,44,OKST,Big 12,fbs,CMU,Mid-American,fbs
401411093,2022,regular,1,2022-09-01 23:30:00+00:00,True,False,False,26013.0,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,2678,VMI,44,10,WAKE,ACC,fbs,VMI,Southern,fcs
401405064,2022,regular,1,2022-09-02 00:00:00+00:00,True,False,True,,3907,Ross-Ade Stadium,2509,Purdue,213,Penn State,31,35,PUR,Big Ten,fbs,PSU,Big Ten,fbs
401426534,2022,regular,1,2022-09-02 00:00:00+00:00,True,False,False,32542.0,7221,Protective Stadium,5,UAB,2010,Alabama A&M,59,0,UAB,Conference USA,fbs,AAMU,SWAC,fcs
401416592,2022,regular,1,2022-09-02 00:00:00+00:00,True,False,False,10864.0,3764,Huskie Stadium,2459,Northern Illinois,2197,Eastern Illinois,34,27,NIU,Mid-American,fbs,EIU,OVC,fcs
401426537,2022,regular,1,2022-09-02 00:00:00+00:00,True,False,False,47653.0,3838,Memorial Stadium,142,Missouri,2348,Louisiana Tech,52,24,MIZ,SEC,fbs,LT,Conference USA,fbs
401405060,2022,regular,1,2022-09-02 01:00:00+00:00,True,False,False,44012.0,3953,Huntington Bank Stadium,135,Minnesota,166,New Mexico State,38,0,MINN,Big Ten,fbs,NMSU,FBS Independents,fbs
401403965,2022,regular,1,2022-09-02 02:00:00+00:00,True,False,False,44764.0,3947,Mountain America Stadium,9,Arizona State,2464,Northern Arizona,40,3,ASU,Pac-12,fbs,NAU,Big Sky,fcs
401415213,2022,regular,1,2022-09-02 02:30:00+00:00,True,False,False,16291.0,3935,CEFCU Stadium,23,San José State,2502,Portland State,21,17,SJSU,Mountain West,fbs,PRST,Big Sky,fcs
401413224,2022,regular,1,2022-09-02 02:30:00+00:00,True,False,False,36011.0,3660,Valley Children's Stadium,278,Fresno State,13,Cal Poly,35,7,FRES,Mountain West,fbs,CP,Big Sky,fcs
401426535,2022,regular,1,2022-09-02 23:00:00+00:00,True,False,False,13940.0,4418,Jerry Richardson Stadium,2429,Charlotte,2729,William & Mary,24,41,CLT,Conference USA,fbs,W&M,CAA,fcs
401426330,2022,regular,1,2022-09-02 23:00:00+00:00,True,False,False,21944.0,3918,S.B. Ballard Stadium,295,Old Dominion,259,Virginia Tech,20,17,ODU,Sun Belt,fbs,VT,ACC,fbs
401416591,2022,regular,1,2022-09-02 23:00:00+00:00,True,False,False,73928.0,3936,Spartan Stadium,127,Michigan State,2711,Western Michigan,35,13,MSU,Big Ten,fbs,WMU,Mid-American,fbs
401416590,2022,regular,1,2022-09-02 23:00:00+00:00,True,False,False,16531.0,3912,Rynearson Stadium,2199,Eastern Michigan,2198,Eastern Kentucky,42,34,EMU,Mid-American,fbs,EKU,Atlantic Sun,fcs
401411094,2022,regular,1,2022-09-02 23:30:00+00:00,True,False,False,,3982,Wallace Wade Stadium,150,Duke,218,Temple,30,0,DUKE,ACC,fbs,TEM,American Athletic,fbs
