game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points,home_abbreviation,home_conference,home_classification,away_abbreviation,away_conference,away_classification
401238035,2020,regular,1,2020-09-04 00:00:00+00:00,True,False,False,12716.0,3803,Legion Field,5,UAB,2110,Central Arkansas,45,35,UAB,Conference USA,fbs,CARK,Southland,fcs
401207101,2020,regular,1,2020-09-04 01:00:00+00:00,True,False,False,,3815,M. M. Roberts Stadium,2572,Southern Miss,6,South Alabama,21,32,USM,Conference USA,fbs,USA,Sun Belt,fbs
401237353,2020,regular,1,2020-09-05 17:00:00+00:00,True,False,False,12001.0,3775,Joan C. Edwards Stadium,276,Marshall,2198,Eastern Kentucky,59,0,MRSH,Conference USA,fbs,EKU,OVC,fcs
401235700,2020,regular,1,2020-09-05 17:30:00+00:00,True,False,False,5249.0,3841,Michie Stadium,349,Army,2393,Middle Tennessee,42,0,ARMY,FBS Independents,fbs,MTSU,Conference USA,fbs
401212484,2020,regular,1,2020-09-05 20:30:00+00:00,True,False,False,7500.0,3644,Bobcat Stadium (TX),326,Texas State,2567,SMU,24,31,TXST,Sun Belt,fbs,SMU,American Athletic,fbs
401207098,2020,regular,1,2020-09-05 23:30:00+00:00,True,False,False,7611.0,3825,DATCU Stadium,249,North Texas,2277,Houston Christian,57,31,UNT,Conference USA,fbs,HCU,Southland,fcs
401212553,2020,regular,1,2020-09-06 00:00:00+00:00,True,False,False,4537.0,3805,Simmons Bank Liberty Stadium,235,Memphis,2032,Arkansas State,37,24,MEM,American Athletic,fbs,ARST,Sun Belt,fbs
401239884,2020,regular,1,2020-09-06 01:00:00+00:00,True,False,False,6047.0,3946,Sun Bowl,2638,UTEP,2617,Stephen F. Austin,24,14,UTEP,Conference USA,fbs,SFA,Southland,fcs
401234576,2020,regular,1,2020-09-08 00:00:00+00:00,True,False,False,0.0,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,252,BYU,3,55,NAVY,American Athletic,fbs,BYU,FBS Independents,fbs
401234559,2020,regular,2,2020-09-11 00:00:00+00:00,True,False,False,8153.0,3948,Hard Rock Stadium,2390,Miami,5,UAB,31,14,MIA,ACC,fbs,UAB,Conference USA,fbs
