game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points,home_abbreviation,home_conference,home_classification,away_abbreviation,away_conference,away_classification
401013357,2018,regular,1,2018-08-25 21:30:00+00:00,True,False,False,8684,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,2184,Duquesne,63,15,MASS,FBS Independents,fbs,DUQ,NEC,fcs
401014972,2018,regular,1,2018-08-25 23:00:00+00:00,True,False,False,20050,3895,Rice Stadium,242,Rice,2504,Prairie View A&M,31,28,RICE,Conference USA,fbs,PV,SWAC,fcs
401022510,2018,regular,1,2018-08-25 23:30:00+00:00,True,False,True,31007,5388,Canvas Stadium,36,Colorado State,62,Hawai'i,34,43,CSU,Mountain West,fbs,HAW,Mountain West,fbs
401013437,2018,regular,1,2018-08-26 02:00:00+00:00,True,False,False,20322,3601,Aggie Memorial Stadium,166,New Mexico State,2751,Wyoming,7,29,NMSU,FBS Independents,fbs,WYO,Mountain West,fbs
401021651,2018,regular,1,2018-08-30 23:00:00+00:00,True,False,False,23088,4246,Center Parc Stadium,2247,Georgia State,338,Kennesaw State,24,20,GAST,Sun Belt,fbs,KENN,Big South,fcs
401020671,2018,regular,1,2018-08-30 23:00:00+00:00,True,False,False,9801,3919,Scheumann Stadium,2050,Ball State,2115,Central Connecticut,42,6,BALL,Mid-American,fbs,CCSU,NEC,fcs
401019470,2018,regular,1,2018-08-30 23:00:00+00:00,True,False,True,23081,3892,Pratt & Whitney Stadium,41,UConn,2116,UCF,17,56,CONN,American Athletic,fbs,UCF,American Athletic,fbs
401013328,2018,regular,1,2018-08-30 23:00:00+00:00,True,False,False,41291,3953,Huntington Bank Stadium,135,Minnesota,166,New Mexico State,48,10,MINN,Big Ten,fbs,NMSU,FBS Independents,fbs
401013086,2018,regular,1,2018-08-31 00:00:00+00:00,True,False,False,15478,4729,Yulman Stadium,2655,Tulane,154,Wake Forest,17,23,TULN,American Athletic,fbs,WAKE,ACC,fbs
401014979,2018,regular,1,2018-08-31 00:00:00+00:00,True,True,False,27124,3803,Legion Field,5,UAB,2542,Savannah St,52,0,UAB,Conference USA,fbs,SAV,MEAC,fcs
401012675,2018,regular,1,2018-08-31 00:00:00+00:00,True,False,False,45988,587,Rice-Eccles Stadium,254,Utah,2692,Weber State,41,10,UTAH,Pac-12,fbs,WEB,Big Sky,fcs
401013489,2018,regular,1,2018-08-31 00:00:00+00:00,True,False,False,50103,3646,Boone Pickens Stadium,197,Oklahoma State,2623,Missouri State,58,17,OKST,Big 12,fbs,MOST,MVFC,fcs
401021655,2018,regular,1,2018-08-31 00:00:00+00:00,True,False,False,10137,3817,Malone Stadium,2433,UL Monroe,2545,SE Louisiana,34,31,ULM,Sun Belt,fbs,SELA,Southland,fcs
401013342,2018,regular,1,2018-08-31 00:00:00+00:00,True,False,True,47410,3907,Ross-Ade Stadium,2509,Purdue,77,Northwestern,27,31,PUR,Big Ten,fbs,NU,Big Ten,fbs
401012258,2018,regular,1,2018-08-31 00:30:00+00:00,True,False,False,95855,3795,Kyle Field,245,Texas A&M,2466,Northwestern State,59,7,TA&M,SEC,fbs,NWST,Southland,fcs
401022511,2018,regular,1,2018-08-31 02:00:00+00:00,True,False,False,12675,3935,CEFCU Stadium,23,San José State,302,UC Davis,38,44,SJSU,Mountain West,fbs,UCD,Big Sky,fcs
401020673,2018,regular,1,2018-08-31 22:00:00+00:00,True,False,False,20628,3980,Waldo Stadium,2711,Western Michigan,183,Syracuse,42,55,WMU,Mid-American,fbs,SYR,ACC,fbs
401020672,2018,regular,1,2018-08-31 22:30:00+00:00,True,False,False,14357,3912,Rynearson Stadium,2199,Eastern Michigan,2405,Monmouth,51,17,EMU,Mid-American,fbs,MONM,Big South,fcs
401012880,2018,regular,1,2018-08-31 23:00:00+00:00,True,False,False,73114,3936,Spartan Stadium,127,Michigan State,328,Utah State,38,31,MSU,Big Ten,fbs,USU,Mountain West,fbs
401013089,2018,regular,1,2018-08-31 23:00:00+00:00,True,False,False,26017,3982,Wallace Wade Stadium,150,Duke,349,Army,34,14,DUKE,ACC,fbs,ARMY,FBS Independents,fbs
401022512,2018,regular,1,2018-09-01 01:00:00+00:00,True,False,False,40913,3940,Stanford Stadium,24,Stanford,21,San Diego State,31,10,STAN,Pac-12,fbs,SDSU,Mountain West,fbs
401013354,2018,regular,1,2018-09-01 01:00:00+00:00,True,False,False,74145,347,Camp Randall Stadium,275,Wisconsin,98,Western Kentucky,34,3,WIS,Big Ten,fbs,WKU,Conference USA,fbs
401022517,2018,regular,1,2018-09-01 01:00:00+00:00,True,False,False,17525,3816,Mackay Stadium,2440,Nevada,2502,Portland State,72,19,NEV,Mountain West,fbs,PRST,Big Sky,fcs
401012680,2018,regular,1,2018-09-01 01:30:00+00:00,True,True,False,70158,3937,Sports Authority Field at Mile High,36,Colorado State,38,Colorado,13,45,CSU,Mountain West,fbs,COLO,Pac-12,fbs
401012256,2018,regular,1,2018-09-01 16:00:00+00:00,True,False,False,75126,3994,Williams-Brice Stadium,2579,South Carolina,324,Coastal Carolina,49,15,SC,SEC,fbs,CCU,Sun Belt,fbs
401012820,2018,regular,1,2018-09-01 16:00:00+00:00,True,False,False,40124,3754,High Point Solutions Stadium,164,Rutgers,326,Texas State,35,7,RUTG,Big Ten,fbs,TXST,Sun Belt,fbs
401012804,2018,regular,1,2018-09-01 16:00:00+00:00,True,False,False,31898,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,2309,Kent State,31,24,ILL,Big Ten,fbs,KENT,Mid-American,fbs
401014977,2018,regular,1,2018-09-01 16:00:00+00:00,True,False,False,26390,3895,Rice Stadium,242,Rice,248,Houston,27,45,RICE,Conference USA,fbs,HOU,American Athletic,fbs
401012253,2018,regular,1,2018-09-01 16:00:00+00:00,True,True,False,40333,3891,NRG Stadium,2641,Texas Tech,145,Ole Miss,27,47,TTU,Big 12,fbs,MISS,SEC,fbs
401013091,2018,regular,1,2018-09-01 16:00:00+00:00,True,False,False,56073,3670,Carter-Finley Stadium,152,NC State,256,James Madison,24,13,NCSU,ACC,fbs,JMU,CAA,fcs
401013065,2018,regular,1,2018-09-01 16:00:00+00:00,True,False,False,86402,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,2226,Florida Atlantic,63,14,OU,Big 12,fbs,FAU,Conference USA,fbs
401012872,2018,regular,1,2018-09-01 16:00:00+00:00,True,True,False,47641,3719,Northwest Stadium,120,Maryland,251,Texas,34,29,MD,Big Ten,fbs,TEX,Big 12,fbs
401013072,2018,regular,1,2018-09-01 16:00:00+00:00,True,False,False,42219,3616,Amon G. Carter Stadium,2628,TCU,2582,Southern,55,7,TCU,Big 12,fbs,SOU,SWAC,fcs
401019473,2018,regular,1,2018-09-01 16:00:00+00:00,True,False,False,32357,3806,Lincoln Financial Field,218,Temple,222,Villanova,17,19,TEM,American Athletic,fbs,VILL,CAA,fcs
401012682,2018,regular,1,2018-09-01 16:00:00+00:00,True,False,False,102169,3861,Ohio Stadium,194,Ohio State,204,Oregon State,77,31,OSU,Big Ten,fbs,ORST,Pac-12,fbs
401013088,2018,regular,1,2018-09-01 16:20:00+00:00,True,False,False,80048,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,231,Furman,48,7,CLEM,ACC,fbs,FUR,Southern,fcs
401013090,2018,regular,1,2018-09-01 16:30:00+00:00,True,False,False,39719,721,Bobby Dodd Stadium,59,Georgia Tech,2016,Alcorn State,41,0,GT,ACC,fbs,ALCN,SWAC,fcs
401013087,2018,regular,1,2018-09-01 17:00:00+00:00,True,False,False,30112,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,113,Massachusetts,55,21,BC,ACC,fbs,MASS,FBS Independents,fbs
401020675,2018,regular,1,2018-09-01 18:00:00+00:00,True,False,False,18275,3876,Peden Stadium,195,Ohio,47,Howard,38,32,OHIO,Mid-American,fbs,HOW,MEAC,fcs
401022514,2018,regular,1,2018-09-01 18:00:00+00:00,True,False,False,33415,3713,Falcon Stadium,2005,Air Force,2619,Stony Brook,38,0,AF,Mountain West,fbs,STBK,CAA,fcs
401012257,2018,regular,1,2018-09-01 19:30:00+00:00,True,True,False,66793,3628,Bank of America Stadium,2633,Tennessee,277,West Virginia,14,40,TENN,SEC,fbs,WVU,Big 12,fbs
401012683,2018,regular,1,2018-09-01 19:30:00+00:00,True,False,False,24131,3984,War Memorial Stadium,2751,Wyoming,265,Washington State,19,41,WYO,Mountain West,fbs,WSU,Pac-12,fbs
401013349,2018,regular,1,2018-09-01 19:30:00+00:00,True,False,False,105232,3632,Beaver Stadium,213,Penn State,2026,App State,45,38,PSU,Big Ten,fbs,APP,Sun Belt,fbs
401012251,2018,regular,1,2018-09-01 19:30:00+00:00,True,False,False,49138,3683,Kroger Field,96,Kentucky,2117,Central Michigan,35,20,UK,SEC,fbs,CMU,Mid-American,fbs
401013092,2018,regular,1,2018-09-01 19:30:00+00:00,True,False,False,34486,3752,Acrisure Stadium,221,Pittsburgh,399,UAlbany,33,7,PITT,ACC,fbs,UALB,CAA,fcs
401012248,2018,regular,1,2018-09-01 19:30:00+00:00,True,True,False,70103,5348,Mercedes-Benz Stadium,2,Auburn,264,Washington,21,16,AUB,SEC,fbs,WASH,Pac-12,fbs
401012250,2018,regular,1,2018-09-01 19:30:00+00:00,True,False,False,92746,3917,Sanford Stadium,61,Georgia,2046,Austin Peay,45,0,UGA,SEC,fbs,APSU,OVC,fcs
401012862,2018,regular,1,2018-09-01 19:40:00+00:00,True,False,False,67510,3793,Kinnick Stadium,2294,Iowa,2459,Northern Illinois,33,7,IOWA,Big Ten,fbs,NIU,Mid-American,fbs
401012255,2018,regular,1,2018-09-01 20:00:00+00:00,True,False,False,44019,3838,Memorial Stadium,142,Missouri,2630,UT Martin,51,14,MIZ,SEC,fbs,UTM,OVC,fcs
401012247,2018,regular,1,2018-09-01 20:00:00+00:00,True,False,False,63342,3887,Razorback Stadium,8,Arkansas,2197,Eastern Illinois,55,20,ARK,SEC,fbs,EIU,OVC,fcs
401012678,2018,regular,1,2018-09-01 20:00:00+00:00,True,False,False,58708,477,Los Angeles Memorial Coliseum,30,USC,2439,UNLV,43,21,USC,Pac-12,fbs,UNLV,Mountain West,fbs
401012684,2018,regular,1,2018-09-01 20:00:00+00:00,True,False,False,42168,3831,California Memorial Stadium,25,California,153,North Carolina,24,17,CAL,Pac-12,fbs,UNC,ACC,fbs
401019472,2018,regular,1,2018-09-01 22:00:00+00:00,True,False,False,31217,3886,Raymond James Stadium,58,South Florida,2210,Elon,34,14,USF,American Athletic,fbs,ELON,CAA,fcs
401014973,2018,regular,1,2018-09-01 22:00:00+00:00,True,False,False,9240,4418,Jerry Richardson Stadium,2429,Charlotte,2230,Fordham,34,10,CLT,Conference USA,fbs,FOR,Patriot,fcs
401014975,2018,regular,1,2018-09-01 22:00:00+00:00,True,False,False,15827,3996,Yager Stadium,193,Miami (OH),276,Marshall,28,35,M-OH,Mid-American,fbs,MRSH,Conference USA,fbs
401021653,2018,regular,1,2018-09-01 22:00:00+00:00,True,False,False,15260,3608,Allen E. Paulson Stadium,290,Georgia Southern,2569,South Carolina State,37,6,GASO,Sun Belt,fbs,SCST,MEAC,fcs
401021656,2018,regular,1,2018-09-01 22:00:00+00:00,True,False,False,29612,3975,Veterans Memorial Stadium (AL),2653,Troy,68,Boise State,20,56,TROY,Sun Belt,fbs,BOIS,Mountain West,fbs
401013094,2018,regular,1,2018-09-01 22:00:00+00:00,True,False,False,40524,3923,Scott Stadium,258,Virginia,257,Richmond,42,13,UVA,ACC,fbs,RICH,CAA,fcs
401020674,2018,regular,1,2018-09-01 22:00:00+00:00,True,False,False,17959,3965,UB Stadium,2084,Buffalo,2169,Delaware State,48,10,BUF,Mid-American,fbs,DSU,MEAC,fcs
401013448,2018,regular,1,2018-09-01 22:00:00+00:00,True,False,False,20425,3992,Williams Stadium (VA),2335,Liberty,295,Old Dominion,52,10,LIB,FBS Independents,fbs,ODU,Conference USA,fbs
401021654,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,28866,3666,Cajun Field,309,Louisiana,2755,Grambling,49,17,UL,Sun Belt,fbs,GRAM,SWAC,fcs
401012851,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,17082,218,FIU Stadium,2229,Florida International,84,Indiana,28,38,FIU,Conference USA,fbs,IU,Big Ten,fbs
401014974,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,13457,3797,Ladd Peebles Stadium,6,South Alabama,2348,Louisiana Tech,26,30,USA,Sun Belt,fbs,LT,Conference USA,fbs
401012679,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,54116,1056,Rose Bowl,26,UCLA,2132,Cincinnati,17,26,UCLA,Pac-12,fbs,CIN,American Athletic,fbs
401021652,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,20184,3625,Centennial Bank Stadium,2032,Arkansas State,2546,Southeast Missouri State,48,21,ARST,Sun Belt,fbs,SEMO,OVC,fcs
401019474,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,33697,3805,Simmons Bank Liberty Stadium,235,Memphis,2382,Mercer,66,14,MEM,American Athletic,fbs,MER,Southern,fcs
401020676,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,24136,3739,Glass Bowl,2649,Toledo,2678,VMI,66,3,TOL,Mid-American,fbs,VMI,Southern,fcs
401014978,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,29176,3815,M. M. Roberts Stadium,2572,Southern Miss,2296,Jackson State,55,7,USM,Conference USA,fbs,JKST,SWAC,fcs
401013048,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,24305,3833,Memorial Stadium,2305,Kansas,2447,Nicholls,23,26,KU,Big 12,fbs,NICH,Southland,fcs
401013057,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,50063,3636,Bill Snyder Family Stadium,2306,Kansas State,233,South Dakota,27,24,KSU,Big 12,fbs,SDAK,MVFC,fcs
401019476,2018,regular,1,2018-09-01 23:00:00+00:00,True,False,False,18356,3674,Chapman Stadium,202,Tulsa,2110,Central Arkansas,38,27,TLSA,American Athletic,fbs,CARK,Southland,fcs
401012254,2018,regular,1,2018-09-01 23:30:00+00:00,True,False,False,54289,3693,Davis Wade Stadium,344,Mississippi State,2617,Stephen F. Austin,63,6,MSST,SEC,fbs,SFA,Southland,fcs
401012249,2018,regular,1,2018-09-01 23:30:00+00:00,True,False,False,81164,3634,Ben Hill Griffin Stadium,57,Florida,2127,Charleston Southern,53,6,FLA,SEC,fbs,CHSO,Big South,fcs
401014980,2018,regular,1,2018-09-01 23:30:00+00:00,True,False,False,17271,3946,Sun Bowl,2638,UTEP,2464,Northern Arizona,10,30,UTEP,Conference USA,fbs,NAU,Big Sky,fcs
401012259,2018,regular,1,2018-09-01 23:30:00+00:00,True,False,False,25348,3973,FirstBank Stadium,238,Vanderbilt,2393,Middle Tennessee,35,7,VAN,SEC,fbs,MTSU,Conference USA,fbs
401012888,2018,regular,1,2018-09-01 23:30:00+00:00,True,False,False,77622,3855,Notre Dame Stadium,87,Notre Dame,130,Michigan,24,17,ND,FBS Independents,fbs,MICH,Big Ten,fbs
401014976,2018,regular,1,2018-09-01 23:30:00+00:00,True,False,False,29519,3825,DATCU Stadium,249,North Texas,2567,SMU,46,23,UNT,Conference USA,fbs,SMU,American Athletic,fbs
401022515,2018,regular,1,2018-09-02 00:00:00+00:00,True,False,False,18213,3971,University Stadium (NM),167,New Mexico,2916,Incarnate Word,62,30,UNM,Mountain West,fbs,UIW,Southland,fcs
401012681,2018,regular,1,2018-09-02 00:00:00+00:00,True,False,False,50112,3626,Autzen Stadium,2483,Oregon,189,Bowling Green,58,24,ORE,Pac-12,fbs,BGSU,Mid-American,fbs
401013026,2018,regular,1,2018-09-02 00:00:00+00:00,True,False,False,45330,4727,McLane Stadium,239,Baylor,2000,Abilene Christian,55,27,BAY,Big 12,fbs,ACU,Southland,fcs
401012246,2018,regular,1,2018-09-02 00:00:00+00:00,True,True,False,57280,4013,Camping World Stadium,333,Alabama,97,Louisville,51,14,ALA,SEC,fbs,LOU,ACC,fbs
401022516,2018,regular,1,2018-09-02 02:00:00+00:00,True,False,False,31170,3660,Valley Children's Stadium,278,Fresno State,70,Idaho,79,13,FRES,Mountain West,fbs,IDHO,Big Sky,fcs
401012677,2018,regular,1,2018-09-02 02:30:00+00:00,True,False,False,50188,3947,Mountain America Stadium,9,Arizona State,2636,UTSA,49,7,ASU,Pac-12,fbs,UTSA,Conference USA,fbs
401012676,2018,regular,1,2018-09-02 02:45:00+00:00,True,False,False,51002,3619,Arizona Stadium,12,Arizona,252,BYU,23,28,ARIZ,Pac-12,fbs,BYU,FBS Independents,fbs
401019475,2018,regular,1,2018-09-02 03:00:00+00:00,True,False,False,29702,3610,Aloha Stadium,62,Hawai'i,2426,Navy,59,41,HAW,Mountain West,fbs,NAVY,American Athletic,fbs
401079833,2018,regular,1,2018-09-02 19:30:00+00:00,True,False,False,38640,3699,Dowdy-Ficklen Stadium,151,East Carolina,2448,North Carolina A&T,23,28,ECU,American Athletic,fbs,NCAT,MEAC,fcs
401013095,2018,regular,1,2018-09-02 23:30:00+00:00,True,True,False,68841,3687,AT&T Stadium,99,LSU,2390,Miami,33,17,LSU,SEC,fbs,MIA,ACC,fbs
401013096,2018,regular,1,2018-09-04 00:00:00+00:00,True,False,True,75237,3697,Doak Campbell Stadium,52,Florida State,259,Virginia Tech,3,24,FSU,ACC,fbs,VT,ACC,fbs
401019477,2018,regular,2,2018-09-08 00:00:00+00:00,True,False,False,24216,3735,Gerald J. Ford Stadium,2567,SMU,2628,TCU,12,42,SMU,American Athletic,fbs,TCU,Big 12,fbs
401012266,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,49784,3636,Bill Snyder Family Stadium,2306,Kansas State,344,Mississippi State,10,31,KSU,Big 12,fbs,MSST,SEC,fbs
401013108,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,23619,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,119,Towson,51,20,WAKE,ACC,fbs,TOW,CAA,fcs
401012271,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,25676,3973,FirstBank Stadium,238,Vanderbilt,2440,Nevada,41,10,VAN,SEC,fbs,NEV,Mountain West,fbs
401013352,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,47661,3907,Ross-Ade Stadium,2509,Purdue,2199,Eastern Michigan,19,20,PUR,Big Ten,fbs,EMU,Mid-American,fbs
401012889,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,110814,3558,Michigan Stadium,130,Michigan,2711,Western Michigan,49,3,MICH,Big Ten,fbs,WMU,Mid-American,fbs
401013100,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,34182,3886,Raymond James Stadium,58,South Florida,59,Georgia Tech,49,38,USF,American Athletic,fbs,GT,ACC,fbs
401013355,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,77003,347,Camp Randall Stadium,275,Wisconsin,167,New Mexico,45,14,WIS,Big Ten,fbs,UNM,Mountain West,fbs
401013098,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,40654,3911,Ryan Field,77,Northwestern,150,Duke,7,21,NU,Big Ten,fbs,DUKE,ACC,fbs
401012726,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,32534,4728,TDECU Stadium,248,Houston,12,Arizona,45,18,HOU,American Athletic,fbs,ARIZ,Pac-12,fbs
401013367,2018,regular,2,2018-09-08 16:00:00+00:00,True,False,False,25133,3841,Michie Stadium,349,Army,2335,Liberty,38,14,ARMY,FBS Independents,fbs,LIB,FBS Independents,fbs
401013104,2018,regular,2,2018-09-08 16:30:00+00:00,True,False,False,56017,3670,Carter-Finley Stadium,152,NC State,2247,Georgia State,41,7,NCSU,ACC,fbs,GAST,Sun Belt,fbs
401012728,2018,regular,2,2018-09-08 17:00:00+00:00,True,False,False,86402,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,26,UCLA,49,21,OU,Big 12,fbs,UCLA,Pac-12,fbs
401013097,2018,regular,2,2018-09-08 17:00:00+00:00,True,False,False,40311,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,107,Holy Cross,62,14,BC,ACC,fbs,HC,Patriot,fcs
401013107,2018,regular,2,2018-09-08 18:00:00+00:00,True,False,False,65632,3799,Lane Stadium,259,Virginia Tech,2729,William & Mary,62,17,VT,ACC,fbs,W&M,CAA,fcs
401012731,2018,regular,2,2018-09-08 18:00:00+00:00,True,False,False,47210,3626,Autzen Stadium,2483,Oregon,2502,Portland State,62,14,ORE,Pac-12,fbs,PRST,Big Sky,fcs
401014983,2018,regular,2,2018-09-08 18:00:00+00:00,True,False,False,24101,3715,FAU Stadium,2226,Florida Atlantic,2005,Air Force,33,26,FAU,Conference USA,fbs,AF,Mountain West,fbs
