game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points
401238035,2020,regular,1,2020-09-04 00:00:00+00:00,True,False,False,12716,3803,Legion Field,5,UAB,2110,Central Arkansas,45,35
401207101,2020,regular,1,2020-09-04 01:00:00+00:00,True,False,False,,3815,M. M. Roberts Stadium,2572,Southern Miss,6,South Alabama,21,32
401237353,2020,regular,1,2020-09-05 17:00:00+00:00,True,False,False,12001,3775,Joan C. Edwards Stadium,276,Marshall,2198,Eastern Kentucky,59,0
401235700,2020,regular,1,2020-09-05 17:30:00+00:00,True,False,False,5249,3841,Michie Stadium,349,Army,2393,Middle Tennessee,42,0
401212484,2020,regular,1,2020-09-05 20:30:00+00:00,True,False,False,7500,3644,Bobcat Stadium (TX),326,Texas State,2567,SMU,24,31
401207098,2020,regular,1,2020-09-05 23:30:00+00:00,True,False,False,7611,3825,DATCU Stadium,249,North Texas,2277,Houston Christian,57,31
401212553,2020,regular,1,2020-09-06 00:00:00+00:00,True,False,False,4537,3805,Simmons Bank Liberty Stadium,235,Memphis,2032,Arkansas State,37,24
401239884,2020,regular,1,2020-09-06 01:00:00+00:00,True,False,False,6047,3946,Sun Bowl,2638,UTEP,2617,Stephen F. Austin,24,14
401234576,2020,regular,1,2020-09-08 00:00:00+00:00,True,False,False,0,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,252,BYU,3,55
401234559,2020,regular,2,2020-09-11 00:00:00+00:00,True,False,False,8153,3948,Hard Rock Stadium,2390,Miami,5,UAB,31,14
401234565,2020,regular,2,2020-09-12 16:00:00+00:00,True,False,True,0,3787,Kenan Stadium,153,North Carolina,183,Syracuse,31,6
401236038,2020,regular,2,2020-09-12 16:00:00+00:00,True,False,False,976,3842,Milan Puskar Stadium,277,West Virginia,2198,Eastern Kentucky,56,10
401236053,2020,regular,2,2020-09-12 16:00:00+00:00,True,False,False,11041,3636,Bill Snyder Family Stadium,2306,Kansas State,2032,Arkansas State,31,35
401236081,2020,regular,2,2020-09-12 16:00:00+00:00,True,False,False,0,3792,Kidd Brewer Stadium,2026,App State,2429,Charlotte,35,20
401236221,2020,regular,2,2020-09-12 16:00:00+00:00,True,False,False,0,3772,Jack Trice Stadium,66,Iowa State,309,Louisiana,14,31
