game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points
400869090,2016,regular,1,2016-08-27 02:00:00+00:00,True,True,False,61247,5221,ANZ Stadium,25,California,62,Hawai'i,51,31
400869257,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,16215,3786,Kelly/Shorts Stadium,2117,Central Michigan,2506,Presbyterian,49,3
400869503,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,29377,3892,Pratt & Whitney Stadium,41,UConn,311,Maine,24,21
400869341,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,0,3873,L&N Federal Credit Union Stadium,97,Louisville,2429,Charlotte,70,14
400869421,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,24398,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,2655,Tulane,7,3
400869502,2016,regular,1,2016-09-01 23:00:00+00:00,True,False,False,28520,3854,Nippert Stadium,2132,Cincinnati,2630,UT Martin,28,7
400869342,2016,regular,1,2016-09-01 23:30:00+00:00,True,False,False,16089,218,FIU Stadium,2229,Florida International,84,Indiana,13,34
400868977,2016,regular,1,2016-09-01 23:30:00+00:00,True,False,False,100074,3853,Neyland Stadium,2633,Tennessee,2026,App State,20,13
400869422,2016,regular,1,2016-09-01 23:30:00+00:00,True,False,False,57774,3670,Carter-Finley Stadium,152,NC State,2729,William & Mary,48,14
400869091,2016,regular,1,2016-09-02 00:00:00+00:00,True,False,False,45945,587,Rice-Eccles Stadium,254,Utah,253,Southern Utah,24,0
400868968,2016,regular,1,2016-09-02 00:00:00+00:00,True,False,True,30304,3973,FirstBank Stadium,238,Vanderbilt,2579,South Carolina,10,13
400869347,2016,regular,1,2016-09-02 00:00:00+00:00,True,False,True,19286,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,242,Rice,46,14
400869173,2016,regular,1,2016-09-02 00:00:00+00:00,True,False,False,23008,3905,Maverik Stadium,328,Utah State,2692,Weber State,45,6
400869725,2016,regular,1,2016-09-02 01:00:00+00:00,True,False,False,0,3791,Kibbie Dome,70,Idaho,147,Montana State,20,17
400869177,2016,regular,1,2016-09-02 01:00:00+00:00,True,False,False,20221,3971,University Stadium (NM),167,New Mexico,233,South Dakota,48,21
400869092,2016,regular,1,2016-09-02 01:00:00+00:00,True,False,False,44582,3953,Huntington Bank Stadium,135,Minnesota,204,Oregon State,30,23
400869174,2016,regular,1,2016-09-02 02:00:00+00:00,True,True,False,18575,3914,Sam Boyd Stadium,2439,UNLV,2296,Jackson State,63,13
400869263,2016,regular,1,2016-09-02 22:00:00+00:00,True,False,False,14221,3912,Rynearson Stadium,2199,Eastern Michigan,2400,Mississippi Valley State,61,14
400869258,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,12233,3495,Georgia Dome,2247,Georgia State,2050,Ball State,21,31
400869259,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,18657,3965,UB Stadium,2084,Buffalo,399,UAlbany,16,22
400869423,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,31336,1964,JMA Wireless Dome,183,Syracuse,2142,Colgate,33,7
400869651,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,74516,3936,Spartan Stadium,127,Michigan State,231,Furman,28,13
400868910,2016,regular,1,2016-09-02 23:00:00+00:00,True,False,False,34005,3806,Lincoln Financial Field,218,Temple,349,Army,13,28
400868876,2016,regular,1,2016-09-02 23:30:00+00:00,True,False,False,44849,4727,McLane Stadium,239,Baylor,2466,Northwestern State,55,7
400869093,2016,regular,1,2016-09-03 00:00:00+00:00,True,True,False,69850,3937,Sports Authority Field at Mile High,38,Colorado,36,Colorado State,44,7
400869094,2016,regular,1,2016-09-03 01:00:00+00:00,True,False,False,46147,3940,Stanford Stadium,24,Stanford,2306,Kansas State,26,13
400869265,2016,regular,1,2016-09-03 01:00:00+00:00,True,False,False,26182,3625,Centennial Bank Stadium,2032,Arkansas State,2649,Toledo,10,31
400869181,2016,regular,1,2016-09-03 01:30:00+00:00,True,False,False,19138,3816,Mackay Stadium,2440,Nevada,13,Cal Poly,30,27
400869424,2016,regular,1,2016-09-03 11:30:00+00:00,True,True,True,40562,3504,Aviva Stadium,103,Boston College,59,Georgia Tech,14,17
400869653,2016,regular,1,2016-09-03 16:00:00+00:00,True,False,False,35474,3665,SECU Stadium,120,Maryland,47,Howard,52,13
400869509,2016,regular,1,2016-09-03 16:00:00+00:00,True,False,False,28238,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,2230,Fordham,52,16
400869578,2016,regular,1,2016-09-03 16:00:00+00:00,True,False,False,32074,3907,Ross-Ade Stadium,2509,Purdue,2198,Eastern Kentucky,45,24
400868975,2016,regular,1,2016-09-03 16:00:00+00:00,True,False,False,57075,3693,Davis Wade Stadium,344,Mississippi State,6,South Alabama,20,21
400869176,2016,regular,1,2016-09-03 16:00:00+00:00,True,False,False,22661,3666,Cajun Field,309,Louisiana,68,Boise State,10,45
400868976,2016,regular,1,2016-09-03 16:00:00+00:00,True,False,False,60125,3842,Milan Puskar Stadium,277,West Virginia,142,Missouri,26,11
400869267,2016,regular,1,2016-09-03 16:00:00+00:00,True,False,False,30635,3911,Ryan Field,77,Northwestern,2711,Western Michigan,21,22
400869180,2016,regular,1,2016-09-03 16:00:00+00:00,True,False,False,110222,3558,Michigan Stadium,130,Michigan,62,Hawai'i,63,3
400869260,2016,regular,1,2016-09-03 16:00:00+00:00,True,False,False,107193,3861,Ohio Stadium,194,Ohio State,189,Bowling Green,77,10
400869507,2016,regular,1,2016-09-03 16:00:00+00:00,True,True,False,71016,3891,NRG Stadium,248,Houston,201,Oklahoma,33,23
400869428,2016,regular,1,2016-09-03 16:30:00+00:00,True,False,False,62234,3799,Lane Stadium,259,Virginia Tech,2335,Liberty,36,13
400869426,2016,regular,1,2016-09-03 17:30:00+00:00,True,False,False,50149,3752,Acrisure Stadium,221,Pittsburgh,222,Villanova,28,7
400869097,2016,regular,1,2016-09-03 18:00:00+00:00,True,False,False,58640,3765,Husky Stadium,264,Washington,164,Rutgers,48,13
400869175,2016,regular,1,2016-09-03 18:00:00+00:00,True,False,False,34128,3713,Falcon Stadium,2005,Air Force,2000,Abilene Christian,37,21
400868974,2016,regular,1,2016-09-03 19:30:00+00:00,True,True,False,77823,3798,Lambeau Field,275,Wisconsin,99,LSU,16,14
400869427,2016,regular,1,2016-09-03 19:30:00+00:00,True,False,False,49270,3923,Scott Stadium,258,Virginia,257,Richmond,20,37
400869652,2016,regular,1,2016-09-03 19:30:00+00:00,True,False,False,48644,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,93,Murray State,52,3
400869264,2016,regular,1,2016-09-03 19:30:00+00:00,True,False,False,23093,3876,Peden Stadium,195,Ohio,326,Texas State,54,56
400869261,2016,regular,1,2016-09-03 19:30:00+00:00,True,False,False,94378,3632,Beaver Stadium,213,Penn State,2309,Kent State,33,13
400868978,2016,regular,1,2016-09-03 19:30:00+00:00,True,False,False,100443,3795,Kyle Field,245,Texas A&M,26,UCLA,31,24
400869619,2016,regular,1,2016-09-03 19:30:00+00:00,True,False,False,50079,3646,Boone Pickens Stadium,197,Oklahoma State,2545,SE Louisiana,61,7
400869262,2016,regular,1,2016-09-03 19:30:00+00:00,True,False,False,68390,3793,Kinnick Stadium,2294,Iowa,193,Miami (OH),45,21
400868970,2016,regular,1,2016-09-03 20:00:00+00:00,True,False,False,69132,3887,Razorback Stadium,8,Arkansas,2348,Louisiana Tech,21,20
400869096,2016,regular,1,2016-09-03 21:00:00+00:00,True,False,False,53817,3626,Autzen Stadium,2483,Oregon,302,UC Davis,53,28
400868972,2016,regular,1,2016-09-03 21:30:00+00:00,True,True,False,75405,3495,Georgia Dome,153,North Carolina,61,Georgia,24,33
400869810,2016,regular,1,2016-09-03 22:00:00+00:00,True,False,False,18835,3975,Veterans Memorial Stadium (AL),2653,Troy,2046,Austin Peay,57,17
