game_id,season,season_type,week,start_date,completed,neutral_site,conference_game,attendance,venue_id,venue,home_team_id,home_team,away_team_id,away_team,home_points,away_points
401525434,2023,regular,1,2023-08-26 18:30:00+00:00,True,True,False,49000,3504,Aviva Stadium,87,Notre Dame,2426,Navy,42,3
401520145,2023,regular,1,2023-08-26 21:30:00+00:00,True,False,True,17982,3662,AmFirst Stadium,55,Jacksonville State,2638,UTEP,17,14
401532392,2023,regular,1,2023-08-26 23:00:00+00:00,True,False,False,23867,7311,Snapdragon Stadium,21,San Diego State,195,Ohio,20,13
401525450,2023,regular,1,2023-08-26 23:00:00+00:00,True,False,False,15356,3601,Aggie Memorial Stadium,166,New Mexico State,113,Massachusetts,30,41
401520147,2023,regular,1,2023-08-26 23:30:00+00:00,True,False,False,21407,3973,FirstBank Stadium,238,Vanderbilt,62,Hawai'i,35,28
401523986,2023,regular,1,2023-08-27 00:00:00+00:00,True,False,False,63411,477,Los Angeles Memorial Coliseum,30,USC,23,San José State,56,28
401520146,2023,regular,1,2023-08-27 01:00:00+00:00,True,False,True,16299,3776,Joe Aillet Stadium,2348,Louisiana Tech,2229,Florida International,22,17
401531834,2023,regular,1,2023-08-31 23:00:00+00:00,True,False,False,15546,4246,Center Parc Stadium,2247,Georgia State,227,Rhode Island,42,35
401525461,2023,regular,1,2023-08-31 23:00:00+00:00,True,False,False,30028,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,2210,Elon,37,17
401532393,2023,regular,1,2023-08-31 23:00:00+00:00,True,False,False,19432,3980,Waldo Stadium,2711,Western Michigan,2598,St. Francis (PA),35,17
401525816,2023,regular,1,2023-08-31 23:00:00+00:00,True,False,False,44088,3652,FBC Mortgage Stadium,2116,UCF,2309,Kent State,56,6
401520174,2023,regular,1,2023-08-31 23:30:00+00:00,True,False,False,36526,3892,Pratt & Whitney Stadium,41,UConn,152,NC State,14,24
401531337,2023,regular,1,2023-09-01 00:00:00+00:00,True,False,False,17529,3674,Chapman Stadium,202,Tulsa,2029,Arkansas-Pine Bluff,42,7
401520165,2023,regular,1,2023-09-01 00:00:00+00:00,True,False,False,50434,3838,Memorial Stadium,142,Missouri,233,South Dakota,35,10
401531377,2023,regular,1,2023-09-01 00:00:00+00:00,True,False,False,25363,7221,Protective Stadium,5,UAB,2448,North Carolina A&T,35,6
401520148,2023,regular,1,2023-09-01 00:00:00+00:00,True,False,True,53629,3953,Huntington Bank Stadium,135,Minnesota,158,Nebraska,13,10
401520176,2023,regular,1,2023-09-01 00:00:00+00:00,True,False,False,53644,587,Rice-Eccles Stadium,254,Utah,57,Florida,24,11
401523987,2023,regular,1,2023-09-01 02:00:00+00:00,True,False,False,47773,3947,Mountain America Stadium,9,Arizona State,253,Southern Utah,24,21
401532394,2023,regular,1,2023-09-01 22:30:00+00:00,True,False,False,18065,3912,Rynearson Stadium,2199,Eastern Michigan,47,Howard,33,23
401520163,2023,regular,1,2023-09-01 23:00:00+00:00,True,False,False,,3936,Spartan Stadium,127,Michigan State,2117,Central Michigan,31,7
401525463,2023,regular,1,2023-09-01 23:00:00+00:00,True,False,False,49024,3948,Hard Rock Stadium,2390,Miami,193,Miami (OH),38,3
401525462,2023,regular,1,2023-09-01 23:30:00+00:00,True,True,True,,5348,Mercedes-Benz Stadium,59,Georgia Tech,97,Louisville,34,39
401525815,2023,regular,1,2023-09-02 00:00:00+00:00,True,False,False,41091,3833,Memorial Stadium,2305,Kansas,2623,Missouri State,48,17
401523988,2023,regular,1,2023-09-02 03:00:00+00:00,True,False,False,13739,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,24,Stanford,24,37
401520159,2023,regular,1,2023-09-02 16:00:00+00:00,True,False,False,58286,3683,Kroger Field,96,Kentucky,2050,Ball State,44,14
