season,season_type,week,team_id,school,conference,cfp_rank,ap_rank,coaches_rank,effective_rank,ranking_source
2018,regular,6,2116,UCF,American Athletic,,12,13,12,AP
2018,regular,6,96,Kentucky,SEC,,13,15,13,AP
2018,regular,6,24,Stanford,Pac-12,,14,14,14,AP
2018,regular,6,130,Michigan,Big Ten,,15,16,15,AP
2018,regular,6,275,Wisconsin,Big Ten,,16,12,16,AP
2018,regular,6,2390,Miami,ACC,,17,17,17,AP
2018,regular,6,2483,Oregon,Pac-12,,18,18,18,AP
2018,regular,6,251,Texas,Big 12,,19,20,19,AP
2018,regular,6,127,Michigan State,Big Ten,,20,19,20,AP
2018,regular,6,38,Colorado,Pac-12,,21,22,21,AP
2018,regular,6,57,Florida,SEC,,22,,22,AP
2018,regular,6,152,NC State,ACC,,23,25,23,AP
2018,regular,6,68,Boise State,Mountain West,,,24,24,Coaches
2018,regular,6,259,Virginia Tech,ACC,,24,23,24,AP
2018,regular,6,197,Oklahoma State,Big 12,,25,21,25,AP
2018,regular,7,333,Alabama,SEC,,1,1,1,AP
2018,regular,7,61,Georgia,SEC,,2,2,2,AP
2018,regular,7,194,Ohio State,Big Ten,,3,3,3,AP
2018,regular,7,228,Clemson,ACC,,4,4,4,AP
2018,regular,7,87,Notre Dame,FBS Independents,,5,5,5,AP
2018,regular,7,277,West Virginia,Big 12,,6,6,6,AP
2018,regular,7,264,Washington,Pac-12,,7,7,7,AP
2018,regular,7,213,Penn State,Big Ten,,8,8,8,AP
2018,regular,7,251,Texas,Big 12,,9,14,9,AP
2018,regular,7,2116,UCF,American Athletic,,10,9,10,AP
2018,regular,7,201,Oklahoma,Big 12,,11,11,11,AP
2018,regular,7,130,Michigan,Big Ten,,12,13,12,AP
2018,regular,7,99,LSU,SEC,,13,12,13,AP
2018,regular,7,57,Florida,SEC,,14,16,14,AP
2018,regular,7,275,Wisconsin,Big Ten,,15,10,15,AP
2018,regular,7,2390,Miami,ACC,,16,15,16,AP
2018,regular,7,2483,Oregon,Pac-12,,17,17,17,AP
2018,regular,7,96,Kentucky,SEC,,18,20,18,AP
2018,regular,7,38,Colorado,Pac-12,,19,18,19,AP
2018,regular,7,152,NC State,ACC,,20,19,20,AP
2018,regular,7,2,Auburn,SEC,,21,21,21,AP
2018,regular,7,245,Texas A&M,SEC,,22,22,22,AP
2018,regular,7,58,South Florida,American Athletic,,23,23,23,AP
2018,regular,7,24,Stanford,Pac-12,,,24,24,Coaches
2018,regular,7,344,Mississippi State,SEC,,24,,24,AP
2018,regular,7,2132,Cincinnati,American Athletic,,25,25,25,AP
2018,regular,8,333,Alabama,SEC,,1,1,1,AP
2018,regular,8,194,Ohio State,Big Ten,,2,2,2,AP
2018,regular,8,228,Clemson,ACC,,3,3,3,AP
2018,regular,8,87,Notre Dame,FBS Independents,,4,4,4,AP
2018,regular,8,99,LSU,SEC,,5,5,5,AP
2018,regular,8,130,Michigan,Big Ten,,6,7,6,AP
2018,regular,8,251,Texas,Big 12,,7,8,7,AP
2018,regular,8,61,Georgia,SEC,,8,6,8,AP
2018,regular,8,201,Oklahoma,Big 12,,9,10,9,AP
2018,regular,8,2116,UCF,American Athletic,,10,9,10,AP
2018,regular,8,57,Florida,SEC,,11,12,11,AP
2018,regular,8,2483,Oregon,Pac-12,,12,11,12,AP
2018,regular,8,277,West Virginia,Big 12,,13,13,13,AP
2018,regular,8,96,Kentucky,SEC,,14,17,14,AP
2018,regular,8,264,Washington,Pac-12,,15,14,15,AP
2018,regular,8,152,NC State,ACC,,16,15,16,AP
2018,regular,8,245,Texas A&M,SEC,,17,18,17,AP
2018,regular,8,213,Penn State,Big Ten,,18,16,18,AP
2018,regular,8,2294,Iowa,Big Ten,,19,22,19,AP
2018,regular,8,2132,Cincinnati,American Athletic,,20,21,20,AP
2018,regular,8,58,South Florida,American Athletic,,21,20,21,AP
2018,regular,8,344,Mississippi State,SEC,,22,,22,AP
2018,regular,8,275,Wisconsin,Big Ten,,23,19,23,AP
2018,regular,8,24,Stanford,Pac-12,,,24,24,Coaches
2018,regular,8,127,Michigan State,Big Ten,,24,,24,AP
2018,regular,8,38,Colorado,Pac-12,,,25,25,Coaches
2018,regular,8,265,Washington State,Pac-12,,25,23,25,AP
2018,regular,9,333,Alabama,SEC,,1,1,1,AP
2018,regular,9,228,Clemson,ACC,,2,2,2,AP
2018,regular,9,87,Notre Dame,FBS Independents,,3,3,3,AP
2018,regular,9,99,LSU,SEC,,4,4,4,AP
2018,regular,9,130,Michigan,Big Ten,,5,5,5,AP
2018,regular,9,251,Texas,Big 12,,6,7,6,AP
2018,regular,9,61,Georgia,SEC,,7,6,7,AP
2018,regular,9,201,Oklahoma,Big 12,,8,8,8,AP
2018,regular,9,57,Florida,SEC,,9,11,9,AP
2018,regular,9,2116,UCF,American Athletic,,10,10,10,AP
2018,regular,9,194,Ohio State,Big Ten,,11,9,11,AP
2018,regular,9,96,Kentucky,SEC,,12,14,12,AP
2018,regular,9,277,West Virginia,Big 12,,13,12,13,AP
2018,regular,9,265,Washington State,Pac-12,,14,15,14,AP
2018,regular,9,264,Washington,Pac-12,,15,13,15,AP
2018,regular,9,245,Texas A&M,SEC,,16,17,16,AP
2018,regular,9,213,Penn State,Big Ten,,17,16,17,AP
2018,regular,9,2294,Iowa,Big Ten,,18,18,18,AP
2018,regular,9,2483,Oregon,Pac-12,,19,21,19,AP
2018,regular,9,275,Wisconsin,Big Ten,,20,19,20,AP
2018,regular,9,58,South Florida,American Athletic,,21,20,21,AP
2018,regular,9,152,NC State,ACC,,22,22,22,AP
2018,regular,9,254,Utah,Pac-12,,23,24,23,AP
2018,regular,9,24,Stanford,Pac-12,,24,23,24,AP
2018,regular,9,2026,App State,Sun Belt,,25,,25,AP
2018,regular,9,2390,Miami,ACC,,,25,25,Coaches
2018,regular,10,333,Alabama,SEC,1,1,1,1,CFP
2018,regular,10,228,Clemson,ACC,2,2,2,2,CFP
2018,regular,10,99,LSU,SEC,3,4,4,3,CFP
2018,regular,10,87,Notre Dame,FBS Independents,4,3,3,4,CFP
2018,regular,10,130,Michigan,Big Ten,5,5,5,5,CFP
2018,regular,10,61,Georgia,SEC,6,6,5,6,CFP
2018,regular,10,201,Oklahoma,Big 12,7,7,7,7,CFP
2018,regular,10,265,Washington State,Pac-12,8,10,11,8,CFP
2018,regular,10,96,Kentucky,SEC,9,11,12,9,CFP
2018,regular,10,194,Ohio State,Big Ten,10,8,8,10,CFP
2018,regular,10,57,Florida,SEC,11,13,14,11,CFP
2018,regular,10,2116,UCF,American Athletic,12,9,9,12,CFP
2018,regular,10,277,West Virginia,Big 12,13,12,10,13,CFP
2018,regular,10,213,Penn State,Big Ten,14,14,13,14,CFP
2018,regular,10,254,Utah,Pac-12,15,16,16,15,CFP
2018,regular,10,2294,Iowa,Big Ten,16,19,18,16,CFP
2018,regular,10,248,Houston,American Athletic,,17,17,17,AP
2018,regular,10,251,Texas,Big 12,17,15,15,17,CFP
2018,regular,10,328,Utah State,Mountain West,,18,20,18,AP
2018,regular,10,344,Mississippi State,SEC,18,21,21,18,CFP
2018,regular,10,183,Syracuse,ACC,19,22,24,19,CFP
2018,regular,10,264,Washington,Pac-12,,,19,19,Coaches
2018,regular,10,245,Texas A&M,SEC,20,25,,20,CFP
2018,regular,10,152,NC State,ACC,21,,,21,CFP
2018,regular,10,103,Boston College,ACC,22,24,25,22,CFP
2018,regular,10,278,Fresno State,Mountain West,23,20,23,23,CFP
2018,regular,10,66,Iowa State,Big 12,24,,,24,CFP
2018,regular,10,258,Virginia,ACC,25,23,22,25,CFP
2018,regular,11,333,Alabama,SEC,1,1,1,1,CFP
2018,regular,11,228,Clemson,ACC,2,2,2,2,CFP
2018,regular,11,87,Notre Dame,FBS Independents,3,3,3,3,CFP
2018,regular,11,130,Michigan,Big Ten,4,4,4,4,CFP
2018,regular,11,61,Georgia,SEC,5,5,5,5,CFP
2018,regular,11,201,Oklahoma,Big 12,6,6,6,6,CFP
2018,regular,11,99,LSU,SEC,7,9,10,7,CFP
2018,regular,11,265,Washington State,Pac-12,8,10,9,8,CFP
2018,regular,11,277,West Virginia,Big 12,9,7,8,9,CFP
2018,regular,11,194,Ohio State,Big Ten,10,8,7,10,CFP
2018,regular,11,96,Kentucky,SEC,11,12,12,11,CFP
2018,regular,11,2116,UCF,American Athletic,12,11,11,12,CFP
2018,regular,11,183,Syracuse,ACC,13,13,13,13,CFP
2018,regular,11,152,NC State,ACC,14,22,22,14,CFP
2018,regular,11,328,Utah State,Mountain West,,14,16,14,AP
2018,regular,11,57,Florida,SEC,15,19,21,15,CFP
2018,regular,11,344,Mississippi State,SEC,16,18,15,16,CFP
2018,regular,11,103,Boston College,ACC,17,17,14,17,CFP
2018,regular,11,127,Michigan State,Big Ten,18,24,,18,CFP
2018,regular,11,251,Texas,Big 12,19,15,19,19,CFP
2018,regular,11,213,Penn State,Big Ten,20,21,20,20,CFP
2018,regular,11,2294,Iowa,Big Ten,21,,,21,CFP
2018,regular,11,66,Iowa State,Big 12,22,23,25,22,CFP
2018,regular,11,278,Fresno State,Mountain West,23,16,17,23,CFP
2018,regular,11,2,Auburn,SEC,24,,,24,CFP
2018,regular,11,254,Utah,Pac-12,,,24,24,Coaches
2018,regular,11,264,Washington,Pac-12,25,20,18,25,CFP
2018,regular,11,2132,Cincinnati,American Athletic,,25,23,25,AP
2018,regular,12,333,Alabama,SEC,1,1,1,1,CFP
2018,regular,12,228,Clemson,ACC,2,2,2,2,CFP
2018,regular,12,87,Notre Dame,FBS Independents,3,3,3,3,CFP
2018,regular,12,130,Michigan,Big Ten,4,4,4,4,CFP
2018,regular,12,61,Georgia,SEC,5,5,5,5,CFP
2018,regular,12,201,Oklahoma,Big 12,6,6,6,6,CFP
2018,regular,12,99,LSU,SEC,7,10,10,7,CFP
2018,regular,12,265,Washington State,Pac-12,8,8,9,8,CFP
2018,regular,12,277,West Virginia,Big 12,9,7,7,9,CFP
2018,regular,12,194,Ohio State,Big Ten,10,9,8,10,CFP
2018,regular,12,2116,UCF,American Athletic,11,11,11,11,CFP
2018,regular,12,183,Syracuse,ACC,12,12,12,12,CFP
2018,regular,12,57,Florida,SEC,13,15,16,13,CFP
2018,regular,12,213,Penn State,Big Ten,14,16,15,14,CFP
2018,regular,12,251,Texas,Big 12,15,13,14,15,CFP
2018,regular,12,66,Iowa State,Big 12,16,18,18,16,CFP
2018,regular,12,96,Kentucky,SEC,17,20,21,17,CFP
2018,regular,12,264,Washington,Pac-12,18,17,17,18,CFP
2018,regular,12,254,Utah,Pac-12,19,21,19,19,CFP
2018,regular,12,103,Boston College,ACC,20,22,22,20,CFP
2018,regular,12,344,Mississippi State,SEC,21,25,23,21,CFP
2018,regular,12,77,Northwestern,Big Ten,22,24,,22,CFP
2018,regular,12,328,Utah State,Mountain West,23,14,13,23,CFP
2018,regular,12,2132,Cincinnati,American Athletic,24,19,20,24,CFP
2018,regular,12,5,UAB,Conference USA,,,25,25,Coaches
2018,regular,12,68,Boise State,Mountain West,25,23,24,25,CFP
2018,regular,13,333,Alabama,SEC,1,1,1,1,CFP
2018,regular,13,228,Clemson,ACC,2,2,2,2,CFP
2018,regular,13,87,Notre Dame,FBS Independents,3,3,3,3,CFP
2018,regular,13,130,Michigan,Big Ten,4,4,4,4,CFP
2018,regular,13,61,Georgia,SEC,5,5,5,5,CFP
2018,regular,13,201,Oklahoma,Big 12,6,6,6,6,CFP
2018,regular,13,99,LSU,SEC,7,8,8,7,CFP
2018,regular,13,265,Washington State,Pac-12,8,7,7,8,CFP
2018,regular,13,2116,UCF,American Athletic,9,8,9,9,CFP
2018,regular,13,194,Ohio State,Big Ten,10,10,10,10,CFP
2018,regular,13,57,Florida,SEC,11,13,13,11,CFP
2018,regular,13,213,Penn State,Big Ten,12,15,14,12,CFP
2018,regular,13,277,West Virginia,Big 12,13,12,12,13,CFP
2018,regular,13,251,Texas,Big 12,14,11,11,14,CFP
2018,regular,13,96,Kentucky,SEC,15,17,18,15,CFP
2018,regular,13,264,Washington,Pac-12,16,16,16,16,CFP
2018,regular,13,254,Utah,Pac-12,17,18,17,17,CFP
2018,regular,13,344,Mississippi State,SEC,18,22,20,18,CFP
2018,regular,13,77,Northwestern,Big Ten,19,20,21,19,CFP
2018,regular,13,183,Syracuse,ACC,20,19,19,20,CFP
2018,regular,13,328,Utah State,Mountain West,21,14,15,21,CFP
2018,regular,13,245,Texas A&M,SEC,22,,,22,CFP
2018,regular,13,68,Boise State,Mountain West,23,21,22,23,CFP
2018,regular,13,278,Fresno State,Mountain West,,,23,23,Coaches
2018,regular,13,349,Army,FBS Independents,,23,24,23,AP
2018,regular,13,221,Pittsburgh,ACC,24,24,25,24,CFP
2018,regular,13,66,Iowa State,Big 12,25,25,,25,CFP
2018,regular,14,333,Alabama,SEC,1,1,1,1,CFP
2018,regular,14,228,Clemson,ACC,2,2,2,2,CFP
2018,regular,14,87,Notre Dame,FBS Independents,3,3,3,3,CFP
2018,regular,14,61,Georgia,SEC,4,4,4,4,CFP
2018,regular,14,201,Oklahoma,Big 12,5,5,5,5,CFP
2018,regular,14,194,Ohio State,Big Ten,6,6,6,6,CFP
2018,regular,14,130,Michigan,Big Ten,7,8,8,7,CFP
2018,regular,14,2116,UCF,American Athletic,8,7,7,8,CFP
2018,regular,14,57,Florida,SEC,9,11,10,9,CFP
2018,regular,14,99,LSU,SEC,10,12,14,10,CFP
2018,regular,14,264,Washington,Pac-12,11,10,11,11,CFP
2018,regular,14,213,Penn State,Big Ten,12,14,12,12,CFP
2018,regular,14,265,Washington State,Pac-12,13,12,13,13,CFP
2018,regular,14,251,Texas,Big 12,14,9,9,14,CFP
2018,regular,14,96,Kentucky,SEC,15,16,15,15,CFP
2018,regular,14,277,West Virginia,Big 12,16,15,16,16,CFP
2018,regular,14,254,Utah,Pac-12,17,17,17,17,CFP
2018,regular,14,344,Mississippi State,SEC,18,20,19,18,CFP
2018,regular,14,245,Texas A&M,SEC,19,22,22,19,CFP
2018,regular,14,183,Syracuse,ACC,20,18,18,20,CFP
2018,regular,14,77,Northwestern,Big Ten,21,21,21,21,CFP
2018,regular,14,68,Boise State,Mountain West,22,19,20,22,CFP
2018,regular,14,66,Iowa State,Big 12,23,24,,23,CFP
2018,regular,14,349,Army,FBS Independents,,23,25,23,AP
2018,regular,14,142,Missouri,SEC,24,,,24,CFP
2018,regular,14,328,Utah State,Mountain West,,,24,24,Coaches
2018,regular,14,278,Fresno State,Mountain West,25,25,23,25,CFP
2018,regular,15,333,Alabama,SEC,1,1,1,1,CFP
2018,regular,15,228,Clemson,ACC,2,2,2,2,CFP
2018,regular,15,87,Notre Dame,FBS Independents,3,3,3,3,CFP
2018,regular,15,201,Oklahoma,Big 12,4,4,4,4,CFP
2018,regular,15,61,Georgia,SEC,5,6,6,5,CFP
2018,regular,15,194,Ohio State,Big Ten,6,5,5,6,CFP
2018,regular,15,130,Michigan,Big Ten,7,8,8,7,CFP
2018,regular,15,2116,UCF,American Athletic,8,7,7,8,CFP
2018,regular,15,264,Washington,Pac-12,9,9,9,9,CFP
2018,regular,15,57,Florida,SEC,10,10,10,10,CFP
2018,regular,15,99,LSU,SEC,11,11,11,11,CFP
2018,regular,15,213,Penn State,Big Ten,12,13,12,12,CFP
2018,regular,15,265,Washington State,Pac-12,13,12,13,13,CFP
2018,regular,15,96,Kentucky,SEC,14,16,15,14,CFP
2018,regular,15,251,Texas,Big 12,15,14,14,15,CFP
2018,regular,15,277,West Virginia,Big 12,16,15,16,16,CFP
2018,regular,15,254,Utah,Pac-12,17,20,19,17,CFP
2018,regular,15,344,Mississippi State,SEC,18,18,18,18,CFP
2018,regular,15,245,Texas A&M,SEC,19,21,20,19,CFP
2018,regular,15,183,Syracuse,ACC,20,17,17,20,CFP
2018,regular,15,278,Fresno State,Mountain West,21,19,21,21,CFP
2018,regular,15,77,Northwestern,Big Ten,22,,22,22,CFP
2018,regular,15,349,Army,FBS Independents,,22,25,22,AP
2018,regular,15,142,Missouri,SEC,23,24,,23,CFP
2018,regular,15,328,Utah State,Mountain West,,,23,23,Coaches
2018,regular,15,66,Iowa State,Big 12,24,25,,24,CFP
2018,regular,15,68,Boise State,Mountain West,25,23,24,25,CFP
