season,season_type,week,team_id,school,conference,cfp_rank,ap_rank,coaches_rank,effective_rank,ranking_source
2016,regular,6,2711,Western Michigan,Mid-American,,,25,25,Coaches
2016,regular,7,333,Alabama,SEC,,1,1,1,AP
2016,regular,7,194,Ohio State,Big Ten,,2,2,2,AP
2016,regular,7,228,Clemson,ACC,,3,3,3,AP
2016,regular,7,130,Michigan,Big Ten,,4,4,4,AP
2016,regular,7,264,Washington,Pac-12,,5,5,5,AP
2016,regular,7,245,Texas A&M,SEC,,6,6,6,AP
2016,regular,7,97,Louisville,ACC,,7,7,7,AP
2016,regular,7,275,Wisconsin,Big Ten,,8,10,8,AP
2016,regular,7,2633,Tennessee,SEC,,9,11,9,AP
2016,regular,7,158,Nebraska,Big Ten,,10,9,10,AP
2016,regular,7,239,Baylor,Big 12,,11,8,11,AP
2016,regular,7,145,Ole Miss,SEC,,12,13,12,AP
2016,regular,7,248,Houston,American Athletic,,13,12,13,AP
2016,regular,7,52,Florida State,ACC,,14,16,14,AP
2016,regular,7,68,Boise State,Mountain West,,15,15,15,AP
2016,regular,7,2390,Miami,ACC,,16,17,16,AP
2016,regular,7,259,Virginia Tech,ACC,,17,19,17,AP
2016,regular,7,57,Florida,SEC,,18,14,18,AP
2016,regular,7,201,Oklahoma,Big 12,,19,20,19,AP
2016,regular,7,277,West Virginia,Big 12,,20,18,20,AP
2016,regular,7,254,Utah,Pac-12,,21,21,21,AP
2016,regular,7,8,Arkansas,SEC,,22,22,22,AP
2016,regular,7,2,Auburn,SEC,,23,,23,AP
2016,regular,7,9,Arizona State,Pac-12,,,24,24,Coaches
2016,regular,7,2711,Western Michigan,Mid-American,,24,23,24,AP
2016,regular,7,99,LSU,SEC,,,25,25,Coaches
2016,regular,7,2426,Navy,American Athletic,,25,,25,AP
2016,regular,8,333,Alabama,SEC,,1,1,1,AP
2016,regular,8,194,Ohio State,Big Ten,,2,2,2,AP
2016,regular,8,130,Michigan,Big Ten,,3,4,3,AP
2016,regular,8,228,Clemson,ACC,,4,3,4,AP
2016,regular,8,264,Washington,Pac-12,,5,5,5,AP
2016,regular,8,245,Texas A&M,SEC,,6,6,6,AP
2016,regular,8,97,Louisville,ACC,,7,7,7,AP
2016,regular,8,158,Nebraska,Big Ten,,8,9,8,AP
2016,regular,8,239,Baylor,Big 12,,9,8,9,AP
2016,regular,8,275,Wisconsin,Big Ten,,10,10,10,AP
2016,regular,8,248,Houston,American Athletic,,11,11,11,AP
2016,regular,8,277,West Virginia,Big 12,,12,13,12,AP
2016,regular,8,52,Florida State,ACC,,13,15,13,AP
2016,regular,8,68,Boise State,Mountain West,,14,14,14,AP
2016,regular,8,57,Florida,SEC,,15,12,15,AP
2016,regular,8,201,Oklahoma,Big 12,,16,16,16,AP
2016,regular,8,8,Arkansas,SEC,,17,17,17,AP
2016,regular,8,2633,Tennessee,SEC,,18,19,18,AP
2016,regular,8,254,Utah,Pac-12,,19,18,19,AP
2016,regular,8,2711,Western Michigan,Mid-American,,20,20,20,AP
2016,regular,8,2,Auburn,SEC,,21,24,21,AP
2016,regular,8,153,North Carolina,ACC,,22,21,22,AP
2016,regular,8,145,Ole Miss,SEC,,23,22,23,AP
2016,regular,8,2426,Navy,American Athletic,,24,25,24,AP
2016,regular,8,99,LSU,SEC,,25,23,25,AP
2016,regular,9,333,Alabama,SEC,,1,1,1,AP
2016,regular,9,130,Michigan,Big Ten,,2,2,2,AP
2016,regular,9,228,Clemson,ACC,,3,3,3,AP
2016,regular,9,264,Washington,Pac-12,,4,4,4,AP
2016,regular,9,97,Louisville,ACC,,5,5,5,AP
2016,regular,9,194,Ohio State,Big Ten,,6,8,6,AP
2016,regular,9,158,Nebraska,Big Ten,,7,6,7,AP
2016,regular,9,239,Baylor,Big 12,,8,6,8,AP
2016,regular,9,245,Texas A&M,SEC,,9,10,9,AP
2016,regular,9,277,West Virginia,Big 12,,10,9,10,AP
2016,regular,9,275,Wisconsin,Big Ten,,11,11,11,AP
2016,regular,9,52,Florida State,ACC,,12,14,12,AP
2016,regular,9,68,Boise State,Mountain West,,13,13,13,AP
2016,regular,9,57,Florida,SEC,,14,12,14,AP
2016,regular,9,2,Auburn,SEC,,15,17,15,AP
2016,regular,9,201,Oklahoma,Big 12,,16,15,16,AP
2016,regular,9,254,Utah,Pac-12,,17,16,17,AP
2016,regular,9,2633,Tennessee,SEC,,18,18,18,AP
2016,regular,9,99,LSU,SEC,,19,19,19,AP
2016,regular,9,2711,Western Michigan,Mid-American,,20,21,20,AP
2016,regular,9,153,North Carolina,ACC,,21,20,21,AP
2016,regular,9,2426,Navy,American Athletic,,22,22,22,AP
2016,regular,9,38,Colorado,Pac-12,,23,23,23,AP
2016,regular,9,213,Penn State,Big Ten,,24,,24,AP
2016,regular,9,248,Houston,American Athletic,,,24,24,Coaches
2016,regular,9,259,Virginia Tech,ACC,,25,25,25,AP
2016,regular,10,333,Alabama,SEC,1,1,1,1,CFP
2016,regular,10,228,Clemson,ACC,2,3,3,2,CFP
2016,regular,10,130,Michigan,Big Ten,3,2,2,3,CFP
2016,regular,10,245,Texas A&M,SEC,4,7,7,4,CFP
2016,regular,10,264,Washington,Pac-12,5,4,4,5,CFP
2016,regular,10,194,Ohio State,Big Ten,6,6,6,6,CFP
2016,regular,10,97,Louisville,ACC,7,5,5,7,CFP
2016,regular,10,275,Wisconsin,Big Ten,8,8,8,8,CFP
2016,regular,10,2,Auburn,SEC,9,11,12,9,CFP
2016,regular,10,158,Nebraska,Big Ten,10,9,10,10,CFP
2016,regular,10,57,Florida,SEC,11,10,9,11,CFP
2016,regular,10,213,Penn State,Big Ten,12,20,23,12,CFP
2016,regular,10,99,LSU,SEC,13,15,14,13,CFP
2016,regular,10,201,Oklahoma,Big 12,14,12,11,14,CFP
2016,regular,10,38,Colorado,Pac-12,15,21,20,15,CFP
2016,regular,10,254,Utah,Pac-12,16,16,16,16,CFP
2016,regular,10,239,Baylor,Big 12,17,13,13,17,CFP
2016,regular,10,197,Oklahoma State,Big 12,18,22,22,18,CFP
2016,regular,10,259,Virginia Tech,ACC,19,23,21,19,CFP
2016,regular,10,277,West Virginia,Big 12,20,14,15,20,CFP
2016,regular,10,153,North Carolina,ACC,21,18,17,21,CFP
2016,regular,10,52,Florida State,ACC,22,19,19,22,CFP
2016,regular,10,2711,Western Michigan,Mid-American,23,17,18,23,CFP
2016,regular,10,68,Boise State,Mountain West,24,24,24,24,CFP
2016,regular,10,265,Washington State,Pac-12,25,25,25,25,CFP
2016,regular,11,333,Alabama,SEC,1,1,1,1,CFP
2016,regular,11,228,Clemson,ACC,2,3,2,2,CFP
2016,regular,11,130,Michigan,Big Ten,3,2,3,3,CFP
2016,regular,11,264,Washington,Pac-12,4,4,4,4,CFP
2016,regular,11,194,Ohio State,Big Ten,5,6,5,5,CFP
2016,regular,11,97,Louisville,ACC,6,5,6,6,CFP
2016,regular,11,275,Wisconsin,Big Ten,7,7,7,7,CFP
2016,regular,11,245,Texas A&M,SEC,8,10,11,8,CFP
2016,regular,11,2,Auburn,SEC,9,8,8,9,CFP
2016,regular,11,213,Penn State,Big Ten,10,12,14,10,CFP
2016,regular,11,201,Oklahoma,Big 12,11,9,9,11,CFP
2016,regular,11,38,Colorado,Pac-12,12,16,15,12,CFP
2016,regular,11,197,Oklahoma State,Big 12,13,17,17,13,CFP
2016,regular,11,259,Virginia Tech,ACC,14,18,22,14,CFP
2016,regular,11,254,Utah,Pac-12,15,13,12,15,CFP
2016,regular,11,277,West Virginia,Big 12,16,11,10,16,CFP
2016,regular,11,153,North Carolina,ACC,17,15,13,17,CFP
2016,regular,11,52,Florida State,ACC,18,20,18,18,CFP
2016,regular,11,158,Nebraska,Big Ten,19,21,20,19,CFP
2016,regular,11,30,USC,Pac-12,20,,,20,CFP
2016,regular,11,2711,Western Michigan,Mid-American,21,14,21,21,CFP
2016,regular,11,57,Florida,SEC,,22,16,22,AP
2016,regular,11,68,Boise State,Mountain West,22,24,24,22,CFP
2016,regular,11,265,Washington State,Pac-12,23,23,23,23,CFP
2016,regular,11,99,LSU,SEC,24,19,19,24,CFP
2016,regular,11,8,Arkansas,SEC,25,,,25,CFP
2016,regular,11,239,Baylor,Big 12,,25,25,25,AP
2016,regular,12,333,Alabama,SEC,1,1,1,1,CFP
2016,regular,12,194,Ohio State,Big Ten,2,2,2,2,CFP
2016,regular,12,130,Michigan,Big Ten,3,4,4,3,CFP
2016,regular,12,228,Clemson,ACC,4,5,5,4,CFP
2016,regular,12,97,Louisville,ACC,5,3,3,5,CFP
2016,regular,12,264,Washington,Pac-12,6,7,7,6,CFP
2016,regular,12,275,Wisconsin,Big Ten,7,6,6,7,CFP
2016,regular,12,213,Penn State,Big Ten,8,9,10,8,CFP
2016,regular,12,201,Oklahoma,Big 12,9,8,8,9,CFP
2016,regular,12,38,Colorado,Pac-12,10,12,12,10,CFP
2016,regular,12,197,Oklahoma State,Big 12,11,13,13,11,CFP
2016,regular,12,254,Utah,Pac-12,12,11,11,12,CFP
2016,regular,12,30,USC,Pac-12,13,15,19,13,CFP
2016,regular,12,277,West Virginia,Big 12,14,10,9,14,CFP
2016,regular,12,2,Auburn,SEC,15,18,16,15,CFP
2016,regular,12,99,LSU,SEC,16,16,14,16,CFP
2016,regular,12,52,Florida State,ACC,17,17,15,17,CFP
2016,regular,12,158,Nebraska,Big Ten,18,19,17,18,CFP
2016,regular,12,2633,Tennessee,SEC,19,,,19,CFP
2016,regular,12,68,Boise State,Mountain West,20,22,23,20,CFP
2016,regular,12,2711,Western Michigan,Mid-American,21,14,21,21,CFP
2016,regular,12,265,Washington State,Pac-12,22,20,20,22,CFP
2016,regular,12,57,Florida,SEC,23,21,18,23,CFP
2016,regular,12,21,San Diego State,Mountain West,,24,25,24,AP
2016,regular,12,24,Stanford,Pac-12,24,,,24,CFP
2016,regular,12,153,North Carolina,ACC,,,24,24,Coaches
2016,regular,12,245,Texas A&M,SEC,25,23,22,25,CFP
2016,regular,12,2653,Troy,Sun Belt,,25,,25,AP
2016,regular,13,333,Alabama,SEC,1,1,1,1,CFP
2016,regular,13,194,Ohio State,Big Ten,2,2,2,2,CFP
2016,regular,13,130,Michigan,Big Ten,3,3,4,3,CFP
2016,regular,13,228,Clemson,ACC,4,4,3,4,CFP
2016,regular,13,264,Washington,Pac-12,5,6,5,5,CFP
2016,regular,13,275,Wisconsin,Big Ten,6,5,6,6,CFP
2016,regular,13,213,Penn State,Big Ten,7,8,8,7,CFP
2016,regular,13,201,Oklahoma,Big 12,8,7,7,8,CFP
2016,regular,13,38,Colorado,Pac-12,9,9,9,9,CFP
2016,regular,13,197,Oklahoma State,Big 12,10,10,10,10,CFP
2016,regular,13,97,Louisville,ACC,11,11,11,11,CFP
2016,regular,13,30,USC,Pac-12,12,12,12,12,CFP
2016,regular,13,2,Auburn,SEC,13,16,16,13,CFP
2016,regular,13,52,Florida State,ACC,14,15,14,14,CFP
2016,regular,13,57,Florida,SEC,15,13,13,15,CFP
2016,regular,13,158,Nebraska,Big Ten,16,17,15,16,CFP
2016,regular,13,2633,Tennessee,SEC,17,24,24,17,CFP
2016,regular,13,277,West Virginia,Big 12,18,19,17,18,CFP
2016,regular,13,68,Boise State,Mountain West,19,20,19,19,CFP
2016,regular,13,248,Houston,American Athletic,20,18,21,20,CFP
2016,regular,13,2711,Western Michigan,Mid-American,21,14,18,21,CFP
2016,regular,13,245,Texas A&M,SEC,,22,22,22,AP
2016,regular,13,254,Utah,Pac-12,22,21,20,22,CFP
2016,regular,13,265,Washington State,Pac-12,23,23,23,23,CFP
2016,regular,13,24,Stanford,Pac-12,24,,,24,CFP
2016,regular,13,99,LSU,SEC,,25,,25,AP
2016,regular,13,153,North Carolina,ACC,,,25,25,Coaches
2016,regular,13,2426,Navy,American Athletic,25,,,25,CFP
2016,regular,14,333,Alabama,SEC,1,1,1,1,CFP
2016,regular,14,194,Ohio State,Big Ten,2,2,2,2,CFP
2016,regular,14,228,Clemson,ACC,3,3,3,3,CFP
2016,regular,14,264,Washington,Pac-12,4,4,4,4,CFP
2016,regular,14,130,Michigan,Big Ten,5,5,6,5,CFP
2016,regular,14,275,Wisconsin,Big Ten,6,6,5,6,CFP
2016,regular,14,213,Penn State,Big Ten,7,8,8,7,CFP
2016,regular,14,38,Colorado,Pac-12,8,9,9,8,CFP
2016,regular,14,201,Oklahoma,Big 12,9,7,7,9,CFP
2016,regular,14,197,Oklahoma State,Big 12,10,11,10,10,CFP
2016,regular,14,30,USC,Pac-12,11,10,11,11,CFP
2016,regular,14,52,Florida State,ACC,12,12,12,12,CFP
2016,regular,14,97,Louisville,ACC,13,16,15,13,CFP
2016,regular,14,2,Auburn,SEC,14,18,19,14,CFP
2016,regular,14,57,Florida,SEC,15,15,16,15,CFP
2016,regular,14,277,West Virginia,Big 12,16,14,13,16,CFP
2016,regular,14,2711,Western Michigan,Mid-American,17,13,14,17,CFP
2016,regular,14,24,Stanford,Pac-12,18,17,17,18,CFP
2016,regular,14,2426,Navy,American Athletic,19,20,20,19,CFP
2016,regular,14,254,Utah,Pac-12,20,,24,20,CFP
2016,regular,14,99,LSU,SEC,21,21,21,21,CFP
2016,regular,14,2294,Iowa,Big Ten,,22,25,22,AP
2016,regular,14,2633,Tennessee,SEC,22,,,22,CFP
2016,regular,14,158,Nebraska,Big Ten,,23,22,23,AP
2016,regular,14,259,Virginia Tech,ACC,23,19,18,23,CFP
2016,regular,14,58,South Florida,American Athletic,,24,23,24,AP
2016,regular,14,248,Houston,American Athletic,24,,,24,CFP
2016,regular,14,221,Pittsburgh,ACC,25,24,,25,CFP
2016,regular,15,333,Alabama,SEC,1,1,1,1,CFP
2016,regular,15,228,Clemson,ACC,2,3,3,2,CFP
2016,regular,15,194,Ohio State,Big Ten,3,2,2,3,CFP
2016,regular,15,264,Washington,Pac-12,4,4,4,4,CFP
2016,regular,15,213,Penn State,Big Ten,5,5,5,5,CFP
2016,regular,15,130,Michigan,Big Ten,6,6,6,6,CFP
2016,regular,15,201,Oklahoma,Big 12,7,7,7,7,CFP
2016,regular,15,275,Wisconsin,Big Ten,8,8,8,8,CFP
2016,regular,15,30,USC,Pac-12,9,9,9,9,CFP
2016,regular,15,38,Colorado,Pac-12,10,11,11,10,CFP
2016,regular,15,52,Florida State,ACC,11,10,10,11,CFP
2016,regular,15,197,Oklahoma State,Big 12,12,13,13,12,CFP
2016,regular,15,97,Louisville,ACC,13,15,15,13,CFP
2016,regular,15,2,Auburn,SEC,14,17,17,14,CFP
2016,regular,15,2711,Western Michigan,Mid-American,15,12,14,15,CFP
2016,regular,15,277,West Virginia,Big 12,16,14,12,16,CFP
2016,regular,15,57,Florida,SEC,17,20,18,17,CFP
2016,regular,15,24,Stanford,Pac-12,18,16,16,18,CFP
2016,regular,15,254,Utah,Pac-12,19,,23,19,CFP
2016,regular,15,99,LSU,SEC,20,19,20,20,CFP
2016,regular,15,2294,Iowa,Big Ten,,21,25,21,AP
2016,regular,15,2633,Tennessee,SEC,21,,,21,CFP
2016,regular,15,259,Virginia Tech,ACC,22,18,19,22,CFP
2016,regular,15,221,Pittsburgh,ACC,23,22,,23,CFP
2016,regular,15,158,Nebraska,Big Ten,,24,21,24,AP
2016,regular,15,218,Temple,American Athletic,24,23,24,24,CFP
2016,regular,15,58,South Florida,American Athletic,,25,22,25,AP
2016,regular,15,2426,Navy,American Athletic,25,,,25,CFP
