season,season_type,week,team_id,school,conference,cfp_rank,ap_rank,coaches_rank,effective_rank,ranking_source
2017,regular,6,58,South Florida,American Athletic,,18,16,18,AP
2017,regular,6,21,San Diego State,Mountain West,,19,21,19,AP
2017,regular,6,254,Utah,Pac-12,,20,18,20,AP
2017,regular,6,57,Florida,SEC,,21,20,21,AP
2017,regular,6,87,Notre Dame,FBS Independents,,21,22,21,AP
2017,regular,6,277,West Virginia,Big 12,,23,23,23,AP
2017,regular,6,152,NC State,ACC,,24,24,24,AP
2017,regular,6,2116,UCF,American Athletic,,25,25,25,AP
2017,regular,7,333,Alabama,SEC,,1,1,1,AP
2017,regular,7,228,Clemson,ACC,,2,2,2,AP
2017,regular,7,213,Penn State,Big Ten,,3,3,3,AP
2017,regular,7,61,Georgia,SEC,,4,5,4,AP
2017,regular,7,264,Washington,Pac-12,,5,4,5,AP
2017,regular,7,2628,TCU,Big 12,,6,7,6,AP
2017,regular,7,275,Wisconsin,Big Ten,,7,6,7,AP
2017,regular,7,265,Washington State,Pac-12,,8,9,8,AP
2017,regular,7,194,Ohio State,Big Ten,,9,8,9,AP
2017,regular,7,2,Auburn,SEC,,10,11,10,AP
2017,regular,7,2390,Miami,ACC,,11,10,11,AP
2017,regular,7,201,Oklahoma,Big 12,,12,12,12,AP
2017,regular,7,30,USC,Pac-12,,13,13,13,AP
2017,regular,7,197,Oklahoma State,Big 12,,14,14,14,AP
2017,regular,7,259,Virginia Tech,ACC,,15,17,15,AP
2017,regular,7,87,Notre Dame,FBS Independents,,16,19,16,AP
2017,regular,7,130,Michigan,Big Ten,,17,16,17,AP
2017,regular,7,58,South Florida,American Athletic,,18,15,18,AP
2017,regular,7,21,San Diego State,Mountain West,,19,18,19,AP
2017,regular,7,152,NC State,ACC,,20,20,20,AP
2017,regular,7,127,Michigan State,Big Ten,,21,22,21,AP
2017,regular,7,2116,UCF,American Athletic,,22,21,22,AP
2017,regular,7,24,Stanford,Pac-12,,23,25,23,AP
2017,regular,7,254,Utah,Pac-12,,,23,23,Coaches
2017,regular,7,2641,Texas Tech,Big 12,,24,,24,AP
2017,regular,7,2426,Navy,American Athletic,,25,24,25,AP
2017,regular,8,333,Alabama,SEC,,1,1,1,AP
2017,regular,8,213,Penn State,Big Ten,,2,2,2,AP
2017,regular,8,61,Georgia,SEC,,3,3,3,AP
2017,regular,8,2628,TCU,Big 12,,4,4,4,AP
2017,regular,8,275,Wisconsin,Big Ten,,5,5,5,AP
2017,regular,8,194,Ohio State,Big Ten,,6,6,6,AP
2017,regular,8,228,Clemson,ACC,,7,8,7,AP
2017,regular,8,2390,Miami,ACC,,8,7,8,AP
2017,regular,8,201,Oklahoma,Big 12,,9,9,9,AP
2017,regular,8,197,Oklahoma State,Big 12,,10,11,10,AP
2017,regular,8,30,USC,Pac-12,,11,10,11,AP
2017,regular,8,264,Washington,Pac-12,,12,12,12,AP
2017,regular,8,87,Notre Dame,FBS Independents,,13,16,13,AP
2017,regular,8,259,Virginia Tech,ACC,,14,14,14,AP
2017,regular,8,265,Washington State,Pac-12,,15,18,15,AP
2017,regular,8,58,South Florida,American Athletic,,16,13,16,AP
2017,regular,8,152,NC State,ACC,,16,17,16,AP
2017,regular,8,127,Michigan State,Big Ten,,18,19,18,AP
2017,regular,8,130,Michigan,Big Ten,,19,15,19,AP
2017,regular,8,2116,UCF,American Athletic,,20,20,20,AP
2017,regular,8,2,Auburn,SEC,,21,21,21,AP
2017,regular,8,24,Stanford,Pac-12,,22,22,22,AP
2017,regular,8,277,West Virginia,Big 12,,23,23,23,AP
2017,regular,8,99,LSU,SEC,,24,25,24,AP
2017,regular,8,245,Texas A&M,SEC,,,24,24,Coaches
2017,regular,8,235,Memphis,American Athletic,,25,,25,AP
2017,regular,9,333,Alabama,SEC,,1,1,1,AP
2017,regular,9,213,Penn State,Big Ten,,2,2,2,AP
2017,regular,9,61,Georgia,SEC,,3,3,3,AP
2017,regular,9,2628,TCU,Big 12,,4,4,4,AP
2017,regular,9,275,Wisconsin,Big Ten,,5,5,5,AP
2017,regular,9,194,Ohio State,Big Ten,,6,6,6,AP
2017,regular,9,228,Clemson,ACC,,7,7,7,AP
2017,regular,9,2390,Miami,ACC,,8,8,8,AP
2017,regular,9,87,Notre Dame,FBS Independents,,9,10,9,AP
2017,regular,9,201,Oklahoma,Big 12,,10,9,10,AP
2017,regular,9,197,Oklahoma State,Big 12,,11,12,11,AP
2017,regular,9,264,Washington,Pac-12,,12,11,12,AP
2017,regular,9,259,Virginia Tech,ACC,,13,13,13,AP
2017,regular,9,152,NC State,ACC,,14,15,14,AP
2017,regular,9,265,Washington State,Pac-12,,15,16,15,AP
2017,regular,9,127,Michigan State,Big Ten,,16,18,16,AP
2017,regular,9,58,South Florida,American Athletic,,17,14,17,AP
2017,regular,9,2116,UCF,American Athletic,,18,17,18,AP
2017,regular,9,2,Auburn,SEC,,19,19,19,AP
2017,regular,9,24,Stanford,Pac-12,,20,20,20,AP
2017,regular,9,30,USC,Pac-12,,21,21,21,AP
2017,regular,9,277,West Virginia,Big 12,,22,22,22,AP
2017,regular,9,99,LSU,SEC,,23,23,23,AP
2017,regular,9,235,Memphis,American Athletic,,24,,24,AP
2017,regular,9,245,Texas A&M,SEC,,,24,24,Coaches
2017,regular,9,66,Iowa State,Big 12,,25,,25,AP
2017,regular,9,130,Michigan,Big Ten,,,25,25,Coaches
2017,regular,10,61,Georgia,SEC,1,2,2,1,CFP
2017,regular,10,333,Alabama,SEC,2,1,1,2,CFP
2017,regular,10,87,Notre Dame,FBS Independents,3,5,8,3,CFP
2017,regular,10,228,Clemson,ACC,4,6,5,4,CFP
2017,regular,10,201,Oklahoma,Big 12,5,8,9,5,CFP
2017,regular,10,194,Ohio State,Big Ten,6,3,3,6,CFP
2017,regular,10,213,Penn State,Big Ten,7,7,7,7,CFP
2017,regular,10,2628,TCU,Big 12,8,10,12,8,CFP
2017,regular,10,275,Wisconsin,Big Ten,9,4,4,9,CFP
2017,regular,10,2390,Miami,ACC,10,9,6,10,CFP
2017,regular,10,197,Oklahoma State,Big 12,11,11,10,11,CFP
2017,regular,10,264,Washington,Pac-12,12,12,11,12,CFP
2017,regular,10,259,Virginia Tech,ACC,13,13,13,13,CFP
2017,regular,10,2,Auburn,SEC,14,16,15,14,CFP
2017,regular,10,66,Iowa State,Big 12,15,14,16,15,CFP
2017,regular,10,344,Mississippi State,SEC,16,21,22,16,CFP
2017,regular,10,30,USC,Pac-12,17,17,17,17,CFP
2017,regular,10,2116,UCF,American Athletic,18,15,14,18,CFP
2017,regular,10,99,LSU,SEC,19,19,20,19,CFP
2017,regular,10,152,NC State,ACC,20,20,19,20,CFP
2017,regular,10,24,Stanford,Pac-12,21,18,18,21,CFP
2017,regular,10,12,Arizona,Pac-12,22,23,25,22,CFP
2017,regular,10,58,South Florida,American Athletic,,,23,23,Coaches
2017,regular,10,235,Memphis,American Athletic,23,22,21,23,CFP
2017,regular,10,127,Michigan State,Big Ten,24,24,,24,CFP
2017,regular,10,130,Michigan,Big Ten,,,24,24,Coaches
2017,regular,10,265,Washington State,Pac-12,25,25,,25,CFP
2017,regular,11,61,Georgia,SEC,1,2,2,1,CFP
2017,regular,11,333,Alabama,SEC,2,1,1,2,CFP
2017,regular,11,87,Notre Dame,FBS Independents,3,3,5,3,CFP
2017,regular,11,228,Clemson,ACC,4,4,4,4,CFP
2017,regular,11,201,Oklahoma,Big 12,5,5,7,5,CFP
2017,regular,11,2628,TCU,Big 12,6,8,9,6,CFP
2017,regular,11,2390,Miami,ACC,7,7,6,7,CFP
2017,regular,11,275,Wisconsin,Big Ten,8,6,3,8,CFP
2017,regular,11,264,Washington,Pac-12,9,9,8,9,CFP
2017,regular,11,2,Auburn,SEC,10,10,10,10,CFP
2017,regular,11,30,USC,Pac-12,11,15,14,11,CFP
2017,regular,11,127,Michigan State,Big Ten,12,13,16,12,CFP
2017,regular,11,194,Ohio State,Big Ten,13,11,11,13,CFP
2017,regular,11,213,Penn State,Big Ten,14,16,13,14,CFP
2017,regular,11,197,Oklahoma State,Big 12,15,12,15,15,CFP
2017,regular,11,344,Mississippi State,SEC,16,18,18,16,CFP
2017,regular,11,259,Virginia Tech,ACC,17,17,17,17,CFP
2017,regular,11,2116,UCF,American Athletic,18,14,12,18,CFP
2017,regular,11,265,Washington State,Pac-12,19,19,20,19,CFP
2017,regular,11,2294,Iowa,Big Ten,20,25,,20,CFP
2017,regular,11,66,Iowa State,Big 12,21,24,23,21,CFP
2017,regular,11,130,Michigan,Big Ten,,21,22,21,AP
2017,regular,11,58,South Florida,American Athletic,,22,21,22,AP
2017,regular,11,235,Memphis,American Athletic,22,20,19,22,CFP
2017,regular,11,152,NC State,ACC,23,,24,23,CFP
2017,regular,11,277,West Virginia,Big 12,,23,,23,AP
2017,regular,11,99,LSU,SEC,24,,25,24,CFP
2017,regular,11,77,Northwestern,Big Ten,25,,,25,CFP
2017,regular,12,333,Alabama,SEC,1,1,1,1,CFP
2017,regular,12,228,Clemson,ACC,2,4,3,2,CFP
2017,regular,12,2390,Miami,ACC,3,2,2,3,CFP
2017,regular,12,201,Oklahoma,Big 12,4,3,5,4,CFP
2017,regular,12,275,Wisconsin,Big Ten,5,5,4,5,CFP
2017,regular,12,2,Auburn,SEC,6,6,6,6,CFP
2017,regular,12,61,Georgia,SEC,7,7,7,7,CFP
2017,regular,12,87,Notre Dame,FBS Independents,8,9,9,8,CFP
2017,regular,12,194,Ohio State,Big Ten,9,8,8,9,CFP
2017,regular,12,213,Penn State,Big Ten,10,13,11,10,CFP
2017,regular,12,30,USC,Pac-12,11,12,10,11,CFP
2017,regular,12,2628,TCU,Big 12,12,11,14,12,CFP
2017,regular,12,197,Oklahoma State,Big 12,13,10,13,13,CFP
2017,regular,12,265,Washington State,Pac-12,14,15,16,14,CFP
2017,regular,12,2116,UCF,American Athletic,15,14,12,15,CFP
2017,regular,12,344,Mississippi State,SEC,16,17,19,16,CFP
2017,regular,12,127,Michigan State,Big Ten,17,22,24,17,CFP
2017,regular,12,264,Washington,Pac-12,18,16,15,18,CFP
2017,regular,12,152,NC State,ACC,19,25,22,19,CFP
2017,regular,12,99,LSU,SEC,20,21,21,20,CFP
2017,regular,12,235,Memphis,American Athletic,21,18,17,21,CFP
2017,regular,12,24,Stanford,Pac-12,22,20,23,22,CFP
2017,regular,12,58,South Florida,American Athletic,,23,20,23,AP
2017,regular,12,77,Northwestern,Big Ten,23,,,23,CFP
2017,regular,12,130,Michigan,Big Ten,24,19,18,24,CFP
2017,regular,12,277,West Virginia,Big 12,,24,25,24,AP
2017,regular,12,68,Boise State,Mountain West,25,,,25,CFP
2017,regular,13,333,Alabama,SEC,1,1,1,1,CFP
2017,regular,13,2390,Miami,ACC,2,2,2,2,CFP
2017,regular,13,228,Clemson,ACC,3,4,3,3,CFP
2017,regular,13,201,Oklahoma,Big 12,4,3,5,4,CFP
2017,regular,13,275,Wisconsin,Big Ten,5,5,4,5,CFP
2017,regular,13,2,Auburn,SEC,6,6,6,6,CFP
2017,regular,13,61,Georgia,SEC,7,7,7,7,CFP
2017,regular,13,87,Notre Dame,FBS Independents,8,9,9,8,CFP
2017,regular,13,194,Ohio State,Big Ten,9,8,8,9,CFP
2017,regular,13,213,Penn State,Big Ten,10,12,11,10,CFP
2017,regular,13,30,USC,Pac-12,11,11,10,11,CFP
2017,regular,13,2628,TCU,Big 12,12,10,13,12,CFP
2017,regular,13,265,Washington State,Pac-12,13,14,15,13,CFP
2017,regular,13,344,Mississippi State,SEC,14,16,17,14,CFP
2017,regular,13,2116,UCF,American Athletic,15,13,12,15,CFP
2017,regular,13,127,Michigan State,Big Ten,16,21,22,16,CFP
2017,regular,13,264,Washington,Pac-12,17,15,14,17,CFP
2017,regular,13,99,LSU,SEC,18,19,18,18,CFP
2017,regular,13,197,Oklahoma State,Big 12,19,18,21,19,CFP
2017,regular,13,235,Memphis,American Athletic,20,17,16,20,CFP
2017,regular,13,24,Stanford,Pac-12,21,20,20,21,CFP
2017,regular,13,58,South Florida,American Athletic,,22,19,22,AP
2017,regular,13,77,Northwestern,Big Ten,22,23,23,22,CFP
2017,regular,13,68,Boise State,Mountain West,23,25,24,23,CFP
2017,regular,13,2579,South Carolina,SEC,24,,,24,CFP
2017,regular,13,259,Virginia Tech,ACC,25,24,25,25,CFP
2017,regular,14,228,Clemson,ACC,1,1,1,1,CFP
2017,regular,14,2,Auburn,SEC,2,4,4,2,CFP
2017,regular,14,201,Oklahoma,Big 12,3,2,2,3,CFP
2017,regular,14,275,Wisconsin,Big Ten,4,3,3,4,CFP
2017,regular,14,333,Alabama,SEC,5,5,5,5,CFP
2017,regular,14,61,Georgia,SEC,6,6,6,6,CFP
2017,regular,14,2390,Miami,ACC,7,7,7,7,CFP
2017,regular,14,194,Ohio State,Big Ten,8,8,7,8,CFP
2017,regular,14,213,Penn State,Big Ten,9,9,10,9,CFP
2017,regular,14,30,USC,Pac-12,10,11,9,10,CFP
2017,regular,14,2628,TCU,Big 12,11,10,12,11,CFP
2017,regular,14,24,Stanford,Pac-12,12,14,15,12,CFP
2017,regular,14,264,Washington,Pac-12,13,13,13,13,CFP
2017,regular,14,2116,UCF,American Athletic,14,12,11,14,CFP
2017,regular,14,87,Notre Dame,FBS Independents,15,15,17,15,CFP
2017,regular,14,127,Michigan State,Big Ten,16,19,19,16,CFP
2017,regular,14,99,LSU,SEC,17,17,16,17,CFP
2017,regular,14,265,Washington State,Pac-12,18,21,22,18,CFP
2017,regular,14,197,Oklahoma State,Big 12,19,18,18,19,CFP
2017,regular,14,235,Memphis,American Athletic,20,16,14,20,CFP
2017,regular,14,77,Northwestern,Big Ten,21,20,20,21,CFP
2017,regular,14,259,Virginia Tech,ACC,22,22,21,22,CFP
2017,regular,14,58,South Florida,American Athletic,,23,23,23,AP
2017,regular,14,344,Mississippi State,SEC,23,24,24,23,CFP
2017,regular,14,152,NC State,ACC,24,,,24,CFP
2017,regular,14,21,San Diego State,Mountain West,,,25,25,Coaches
2017,regular,14,278,Fresno State,Mountain West,25,25,,25,CFP
2017,regular,15,228,Clemson,ACC,1,1,1,1,CFP
2017,regular,15,201,Oklahoma,Big 12,2,2,2,2,CFP
2017,regular,15,61,Georgia,SEC,3,3,3,3,CFP
2017,regular,15,333,Alabama,SEC,4,4,4,4,CFP
2017,regular,15,194,Ohio State,Big Ten,5,5,5,5,CFP
2017,regular,15,275,Wisconsin,Big Ten,6,6,6,6,CFP
2017,regular,15,2,Auburn,SEC,7,7,8,7,CFP
2017,regular,15,30,USC,Pac-12,8,8,7,8,CFP
2017,regular,15,213,Penn State,Big Ten,9,9,9,9,CFP
2017,regular,15,2390,Miami,ACC,10,11,11,10,CFP
2017,regular,15,264,Washington,Pac-12,11,12,12,11,CFP
2017,regular,15,2116,UCF,American Athletic,12,10,10,12,CFP
2017,regular,15,24,Stanford,Pac-12,13,15,16,13,CFP
2017,regular,15,87,Notre Dame,FBS Independents,14,14,15,14,CFP
2017,regular,15,2628,TCU,Big 12,15,13,13,15,CFP
2017,regular,15,127,Michigan State,Big Ten,16,18,19,16,CFP
2017,regular,15,99,LSU,SEC,17,16,14,17,CFP
2017,regular,15,265,Washington State,Pac-12,18,21,21,18,CFP
2017,regular,15,197,Oklahoma State,Big 12,19,17,17,19,CFP
2017,regular,15,235,Memphis,American Athletic,20,19,18,20,CFP
2017,regular,15,77,Northwestern,Big Ten,21,20,20,21,CFP
2017,regular,15,259,Virginia Tech,ACC,22,22,22,22,CFP
2017,regular,15,58,South Florida,American Athletic,,23,24,23,AP
2017,regular,15,344,Mississippi State,SEC,23,24,23,23,CFP
2017,regular,15,152,NC State,ACC,24,,,24,CFP
2017,regular,15,68,Boise State,Mountain West,25,25,25,25,CFP
