game_id,season,season_type,week,start_date,home_team_id,home_team,away_team_id,away_team,provider,spread,spread_open,over_under,over_under_open,home_moneyline,away_moneyline
401281942,2021,regular,1,2021-09-04 19:30:00+00:00,2390,Miami,333,Alabama,Bovada,19.5,18.5,61.5,64.5,700,-1200
401281942,2021,regular,1,2021-09-04 19:30:00+00:00,2390,Miami,333,Alabama,William Hill (New Jersey),19.5,,61.5,,,
401281942,2021,regular,1,2021-09-04 19:30:00+00:00,2390,Miami,333,Alabama,consensus,19.5,,61.5,,,
401281942,2021,regular,1,2021-09-04 19:30:00+00:00,2390,Miami,333,Alabama,numberfire,19.5,,61.5,,,
401281942,2021,regular,1,2021-09-04 19:30:00+00:00,2390,Miami,333,Alabama,teamrankings,19.5,,61.5,,,
401281943,2021,regular,1,2021-09-04 18:00:00+00:00,8,Arkansas,242,Rice,Bovada,-20,-21.5,50,51,-1300,725
401281943,2021,regular,1,2021-09-04 18:00:00+00:00,8,Arkansas,242,Rice,William Hill (New Jersey),-19.5,,50,,,
401281943,2021,regular,1,2021-09-04 18:00:00+00:00,8,Arkansas,242,Rice,consensus,-19.5,,50,,,
401281943,2021,regular,1,2021-09-04 18:00:00+00:00,8,Arkansas,242,Rice,numberfire,-19.5,,49.5,,,
401281943,2021,regular,1,2021-09-04 18:00:00+00:00,8,Arkansas,242,Rice,teamrankings,-19.5,,50,,,
401281944,2021,regular,1,2021-09-04 23:00:00+00:00,2,Auburn,2006,Akron,Bovada,-37,-35.5,56,55,,
401281944,2021,regular,1,2021-09-04 23:00:00+00:00,2,Auburn,2006,Akron,William Hill (New Jersey),-37.5,,56,,,
401281944,2021,regular,1,2021-09-04 23:00:00+00:00,2,Auburn,2006,Akron,consensus,-37,,56,,,
401281944,2021,regular,1,2021-09-04 23:00:00+00:00,2,Auburn,2006,Akron,numberfire,-37.5,,55.5,,,
401281944,2021,regular,1,2021-09-04 23:00:00+00:00,2,Auburn,2006,Akron,teamrankings,-37.5,,56.5,,,
