game_id,season,season_type,week,start_date,home_team_id,home_team,away_team_id,away_team,provider,spread,spread_open,over_under,over_under_open,home_moneyline,away_moneyline
400933827,2017,regular,1,2017-09-03 00:00:00+00:00,333,Alabama,52,Florida State,consensus,-7.5,,51,,,
400933827,2017,regular,1,2017-09-03 00:00:00+00:00,333,Alabama,52,Florida State,numberfire,-7.5,,51.5,,,
400933827,2017,regular,1,2017-09-03 00:00:00+00:00,333,Alabama,52,Florida State,teamrankings,-7,,51,,,
400933828,2017,regular,1,2017-09-01 00:00:00+00:00,8,Arkansas,50,Florida A&M,consensus,-47,,55.5,,,
400933829,2017,regular,1,2017-09-02 23:30:00+00:00,2,Auburn,290,Georgia Southern,consensus,-34.5,,59,,,
400933829,2017,regular,1,2017-09-02 23:30:00+00:00,2,Auburn,290,Georgia Southern,numberfire,-34,,59,,,
400933829,2017,regular,1,2017-09-02 23:30:00+00:00,2,Auburn,290,Georgia Southern,teamrankings,-34.5,,59,,,
400933830,2017,regular,1,2017-09-02 19:30:00+00:00,57,Florida,130,Michigan,consensus,4.5,,45.5,,,
400933830,2017,regular,1,2017-09-02 19:30:00+00:00,57,Florida,130,Michigan,numberfire,5,,45.5,,,
400933830,2017,regular,1,2017-09-02 19:30:00+00:00,57,Florida,130,Michigan,teamrankings,4,,46.5,,,
400933831,2017,regular,1,2017-09-02 22:15:00+00:00,61,Georgia,2026,App State,consensus,-12.5,,46.5,,,
400933831,2017,regular,1,2017-09-02 22:15:00+00:00,61,Georgia,2026,App State,numberfire,-13,,45.5,,,
400933831,2017,regular,1,2017-09-02 22:15:00+00:00,61,Georgia,2026,App State,teamrankings,-12,,47,,,
400933832,2017,regular,1,2017-09-02 20:00:00+00:00,2572,Southern Miss,96,Kentucky,consensus,10,,57,,,
400933832,2017,regular,1,2017-09-02 20:00:00+00:00,2572,Southern Miss,96,Kentucky,numberfire,10,,57,,,
400933832,2017,regular,1,2017-09-02 20:00:00+00:00,2572,Southern Miss,96,Kentucky,teamrankings,9.5,,56,,,
400933833,2017,regular,1,2017-09-03 01:30:00+00:00,99,LSU,252,BYU,consensus,-14.5,,47.5,,,
400933833,2017,regular,1,2017-09-03 01:30:00+00:00,99,LSU,252,BYU,numberfire,-14.5,,47,,,
400933833,2017,regular,1,2017-09-03 01:30:00+00:00,99,LSU,252,BYU,teamrankings,-15,,47,,,
400933834,2017,regular,1,2017-09-02 23:30:00+00:00,145,Ole Miss,6,South Alabama,consensus,-22,,59.5,,,
400933834,2017,regular,1,2017-09-02 23:30:00+00:00,145,Ole Miss,6,South Alabama,numberfire,-21,,59.5,,,
400933834,2017,regular,1,2017-09-02 23:30:00+00:00,145,Ole Miss,6,South Alabama,teamrankings,-21.5,,59,,,
400933835,2017,regular,1,2017-09-02 20:00:00+00:00,344,Mississippi State,2127,Charleston Southern,consensus,-23,,,,,
400933836,2017,regular,1,2017-09-02 16:00:00+00:00,142,Missouri,2623,Missouri State,consensus,-35.5,,62,,,
400933837,2017,regular,1,2017-09-02 19:00:00+00:00,2579,South Carolina,152,NC State,consensus,-7.5,,50,,,
400933837,2017,regular,1,2017-09-02 19:00:00+00:00,2579,South Carolina,152,NC State,numberfire,7,,50,,,
400933837,2017,regular,1,2017-09-02 19:00:00+00:00,2579,South Carolina,152,NC State,teamrankings,7.5,,50,,,
400933838,2017,regular,1,2017-09-03 23:30:00+00:00,26,UCLA,245,Texas A&M,consensus,-6.5,,61,,,
400933838,2017,regular,1,2017-09-03 23:30:00+00:00,26,UCLA,245,Texas A&M,numberfire,-5.5,,61.5,,,
400933838,2017,regular,1,2017-09-03 23:30:00+00:00,26,UCLA,245,Texas A&M,teamrankings,-7,,61,,,
400933839,2017,regular,1,2017-09-03 00:00:00+00:00,2393,Middle Tennessee,238,Vanderbilt,consensus,2.5,,58,,,
400933839,2017,regular,1,2017-09-03 00:00:00+00:00,2393,Middle Tennessee,238,Vanderbilt,numberfire,3,,57,,,
400933839,2017,regular,1,2017-09-03 00:00:00+00:00,2393,Middle Tennessee,238,Vanderbilt,teamrankings,2.5,,58,,,
400933840,2017,regular,1,2017-09-05 00:00:00+00:00,59,Georgia Tech,2633,Tennessee,consensus,4,,54.5,,,
400933840,2017,regular,1,2017-09-05 00:00:00+00:00,59,Georgia Tech,2633,Tennessee,numberfire,4,,54.5,,,
400933840,2017,regular,1,2017-09-05 00:00:00+00:00,59,Georgia Tech,2633,Tennessee,teamrankings,4,,54,,,
400933841,2017,regular,2,2017-09-09 19:30:00+00:00,333,Alabama,278,Fresno State,consensus,-42.5,,54,,,
400933841,2017,regular,2,2017-09-09 19:30:00+00:00,333,Alabama,278,Fresno State,numberfire,-43,,53.5,,,
400933841,2017,regular,2,2017-09-09 19:30:00+00:00,333,Alabama,278,Fresno State,teamrankings,-42.5,,54,,,
400933842,2017,regular,2,2017-09-09 19:30:00+00:00,8,Arkansas,2628,TCU,consensus,3,,56.5,,,
400933842,2017,regular,2,2017-09-09 19:30:00+00:00,8,Arkansas,2628,TCU,numberfire,3,,58.5,,,
400933842,2017,regular,2,2017-09-09 19:30:00+00:00,8,Arkansas,2628,TCU,teamrankings,3,,58,,,
400933843,2017,regular,2,2017-09-09 23:00:00+00:00,228,Clemson,2,Auburn,consensus,-6,,54.5,,,
400933843,2017,regular,2,2017-09-09 23:00:00+00:00,228,Clemson,2,Auburn,numberfire,-6,,55.5,,,
400933843,2017,regular,2,2017-09-09 23:00:00+00:00,228,Clemson,2,Auburn,teamrankings,-6,,54.5,,,
